cohort,compartment,label,ligand,source_label,focused_direction,matching_receptors,eligible_IPF_donors,donors,minimum_required
GSE135893,AT2,AT2,WNT8A,MUC5AC+ High,False,,0,,3
GSE135893,AT2,AT2,WNT8A,MUC5B+,False,,0,,3
GSE135893,AT2,AT2,WNT8A,Macrophages,True,,0,,3
GSE135893,AT2,AT2,WNT8A,Mast Cells,False,,0,,3
GSE135893,AT2,AT2,WNT8A,Mesothelial Cells,False,,0,,3
GSE135893,AT2,AT2,WNT8A,Monocytes,False,,0,,3
GSE135893,AT2,AT2,WNT8A,Myofibroblasts,True,,0,,3
GSE135893,AT2,AT2,WNT8A,NK Cells,False,,0,,3
GSE135893,AT2,AT2,WNT8A,PLIN2+ Fibroblasts,True,,0,,3
GSE135893,AT2,AT2,WNT8A,Plasma Cells,False,,0,,3
GSE135893,AT2,AT2,WNT8A,Proliferating Epithelial Cells,False,,0,,3
GSE135893,AT2,AT2,WNT8A,Proliferating Macrophages,True,,0,,3
GSE135893,AT2,AT2,WNT8A,Proliferating T Cells,False,,0,,3
GSE135893,AT2,AT2,WNT8A,SCGB3A2+,False,,0,,3
GSE135893,AT2,AT2,WNT8A,SCGB3A2+ SCGB1A1+,False,,0,,3
GSE135893,AT2,AT2,WNT8A,Smooth Muscle Cells,False,,0,,3
GSE135893,AT2,AT2,WNT8A,T Cells,False,,0,,3
GSE135893,AT2,AT2,WNT8A,Transitional AT2,False,,0,,3
GSE135893,AT2,AT2,WNT8A,cDCs,False,,0,,3
GSE135893,AT2,AT2,WNT8A,pDCs,False,,0,,3
GSE135893,AT2,AT2,WNT8B,AT1,False,,0,,3
GSE135893,AT2,AT2,WNT8B,AT2,False,,0,,3
GSE135893,AT2,AT2,WNT8B,B Cells,False,,0,,3
GSE135893,AT2,AT2,WNT8B,Basal,False,,0,,3
GSE135893,AT2,AT2,WNT8B,Ciliated,False,,0,,3
GSE135893,AT2,AT2,WNT8B,Differentiating Ciliated,False,,0,,3
GSE135893,AT2,AT2,WNT8B,Endothelial Cells,False,,0,,3
GSE135893,AT2,AT2,WNT8B,Fibroblasts,True,,0,,3
GSE135893,AT2,AT2,WNT8B,HAS1 High Fibroblasts,True,,0,,3
GSE135893,AT2,AT2,WNT8B,KRT5-/KRT17+,False,,0,,3
GSE135893,AT2,AT2,WNT8B,Lymphatic Endothelial Cells,False,,0,,3
GSE135893,AT2,AT2,WNT8B,MUC5AC+ High,False,,0,,3
GSE135893,AT2,AT2,WNT8B,MUC5B+,False,,0,,3
GSE135893,AT2,AT2,WNT8B,Macrophages,True,,0,,3
GSE135893,AT2,AT2,WNT8B,Mast Cells,False,,0,,3
GSE135893,AT2,AT2,WNT8B,Mesothelial Cells,False,,0,,3
GSE135893,AT2,AT2,WNT8B,Monocytes,False,,0,,3
GSE135893,AT2,AT2,WNT8B,Myofibroblasts,True,,0,,3
GSE135893,AT2,AT2,WNT8B,NK Cells,False,,0,,3
GSE135893,AT2,AT2,WNT8B,PLIN2+ Fibroblasts,True,,0,,3
GSE135893,AT2,AT2,WNT8B,Plasma Cells,False,,0,,3
GSE135893,AT2,AT2,WNT8B,Proliferating Epithelial Cells,False,,0,,3
GSE135893,AT2,AT2,WNT8B,Proliferating Macrophages,True,,0,,3
GSE135893,AT2,AT2,WNT8B,Proliferating T Cells,False,,0,,3
GSE135893,AT2,AT2,WNT8B,SCGB3A2+,False,,0,,3
GSE135893,AT2,AT2,WNT8B,SCGB3A2+ SCGB1A1+,False,,0,,3
GSE135893,AT2,AT2,WNT8B,Smooth Muscle Cells,False,,0,,3
GSE135893,AT2,AT2,WNT8B,T Cells,False,,0,,3
GSE135893,AT2,AT2,WNT8B,Transitional AT2,False,,0,,3
GSE135893,AT2,AT2,WNT8B,cDCs,False,,0,,3
GSE135893,AT2,AT2,WNT8B,pDCs,False,,0,,3
GSE135893,AT2,AT2,WNT9A,AT1,False,,0,,3
GSE135893,AT2,AT2,WNT9A,AT2,False,,0,,3
GSE135893,AT2,AT2,WNT9A,B Cells,False,,0,,3
GSE135893,AT2,AT2,WNT9A,Basal,False,,0,,3
GSE135893,AT2,AT2,WNT9A,Ciliated,False,FZD5;FZD6;LRP5;LRP6,3,VUILD60;VUILD61;VUILD65,3
GSE135893,AT2,AT2,WNT9A,Differentiating Ciliated,False,FZD5;FZD6;LRP6,2,VUILD60;VUILD61,3
GSE135893,AT2,AT2,WNT9A,Endothelial Cells,False,,0,,3
GSE135893,AT2,AT2,WNT9A,Fibroblasts,True,,0,,3
GSE135893,AT2,AT2,WNT9A,HAS1 High Fibroblasts,True,,0,,3
GSE135893,AT2,AT2,WNT9A,KRT5-/KRT17+,False,FZD5,1,VUILD60,3
GSE135893,AT2,AT2,WNT9A,Lymphatic Endothelial Cells,False,,0,,3
GSE135893,AT2,AT2,WNT9A,MUC5AC+ High,False,,0,,3
GSE135893,AT2,AT2,WNT9A,MUC5B+,False,,0,,3
GSE135893,AT2,AT2,WNT9A,Macrophages,True,,0,,3
GSE135893,AT2,AT2,WNT9A,Mast Cells,False,,0,,3
GSE135893,AT2,AT2,WNT9A,Mesothelial Cells,False,,0,,3
GSE135893,AT2,AT2,WNT9A,Monocytes,False,,0,,3
GSE135893,AT2,AT2,WNT9A,Myofibroblasts,True,,0,,3
GSE135893,AT2,AT2,WNT9A,NK Cells,False,,0,,3
GSE135893,AT2,AT2,WNT9A,PLIN2+ Fibroblasts,True,,0,,3
GSE135893,AT2,AT2,WNT9A,Plasma Cells,False,,0,,3
GSE135893,AT2,AT2,WNT9A,Proliferating Epithelial Cells,False,,0,,3
GSE135893,AT2,AT2,WNT9A,Proliferating Macrophages,True,,0,,3
GSE135893,AT2,AT2,WNT9A,Proliferating T Cells,False,,0,,3
GSE135893,AT2,AT2,WNT9A,SCGB3A2+,False,,0,,3
GSE135893,AT2,AT2,WNT9A,SCGB3A2+ SCGB1A1+,False,,0,,3
GSE135893,AT2,AT2,WNT9A,Smooth Muscle Cells,False,,0,,3
GSE135893,AT2,AT2,WNT9A,T Cells,False,,0,,3
GSE135893,AT2,AT2,WNT9A,Transitional AT2,False,,0,,3
GSE135893,AT2,AT2,WNT9A,cDCs,False,,0,,3
GSE135893,AT2,AT2,WNT9A,pDCs,False,,0,,3
GSE135893,AT2,AT2,WNT9B,AT1,False,,0,,3
GSE135893,AT2,AT2,WNT9B,AT2,False,,0,,3
GSE135893,AT2,AT2,WNT9B,B Cells,False,,0,,3
GSE135893,AT2,AT2,WNT9B,Basal,False,,0,,3
GSE135893,AT2,AT2,WNT9B,Ciliated,False,,0,,3
GSE135893,AT2,AT2,WNT9B,Differentiating Ciliated,False,,0,,3
GSE135893,AT2,AT2,WNT9B,Endothelial Cells,False,,0,,3
GSE135893,AT2,AT2,WNT9B,Fibroblasts,True,,0,,3
GSE135893,AT2,AT2,WNT9B,HAS1 High Fibroblasts,True,,0,,3
GSE135893,AT2,AT2,WNT9B,KRT5-/KRT17+,False,,0,,3
GSE135893,AT2,AT2,WNT9B,Lymphatic Endothelial Cells,False,,0,,3
GSE135893,AT2,AT2,WNT9B,MUC5AC+ High,False,,0,,3
GSE135893,AT2,AT2,WNT9B,MUC5B+,False,,0,,3
GSE135893,AT2,AT2,WNT9B,Macrophages,True,,0,,3
GSE135893,AT2,AT2,WNT9B,Mast Cells,False,,0,,3
GSE135893,AT2,AT2,WNT9B,Mesothelial Cells,False,,0,,3
GSE135893,AT2,AT2,WNT9B,Monocytes,False,,0,,3
GSE135893,AT2,AT2,WNT9B,Myofibroblasts,True,,0,,3
GSE135893,AT2,AT2,WNT9B,NK Cells,False,,0,,3
GSE135893,AT2,AT2,WNT9B,PLIN2+ Fibroblasts,True,,0,,3
GSE135893,AT2,AT2,WNT9B,Plasma Cells,False,,0,,3
GSE135893,AT2,AT2,WNT9B,Proliferating Epithelial Cells,False,,0,,3
GSE135893,AT2,AT2,WNT9B,Proliferating Macrophages,True,,0,,3
GSE135893,AT2,AT2,WNT9B,Proliferating T Cells,False,,0,,3
GSE135893,AT2,AT2,WNT9B,SCGB3A2+,False,,0,,3
GSE135893,AT2,AT2,WNT9B,SCGB3A2+ SCGB1A1+,False,,0,,3
GSE135893,AT2,AT2,WNT9B,Smooth Muscle Cells,False,,0,,3
GSE135893,AT2,AT2,WNT9B,T Cells,False,,0,,3
GSE135893,AT2,AT2,WNT9B,Transitional AT2,False,,0,,3
GSE135893,AT2,AT2,WNT9B,cDCs,False,,0,,3
GSE135893,AT2,AT2,WNT9B,pDCs,False,,0,,3
GSE135893,macrophages,Macrophages,AREG,AT1,False,,0,,3
GSE135893,macrophages,Macrophages,AREG,AT2,False,,0,,3
GSE135893,macrophages,Macrophages,AREG,B Cells,False,,0,,3
GSE135893,macrophages,Macrophages,AREG,Basal,False,,0,,3
GSE135893,macrophages,Macrophages,AREG,Ciliated,False,,0,,3
GSE135893,macrophages,Macrophages,AREG,Differentiating Ciliated,False,,0,,3
GSE135893,macrophages,Macrophages,AREG,Endothelial Cells,False,,0,,3
GSE135893,macrophages,Macrophages,AREG,Fibroblasts,True,,0,,3
GSE135893,macrophages,Macrophages,AREG,HAS1 High Fibroblasts,True,,0,,3
GSE135893,macrophages,Macrophages,AREG,KRT5-/KRT17+,False,,0,,3
GSE135893,macrophages,Macrophages,AREG,Lymphatic Endothelial Cells,False,,0,,3
GSE135893,macrophages,Macrophages,AREG,MUC5AC+ High,False,,0,,3
GSE135893,macrophages,Macrophages,AREG,MUC5B+,False,,0,,3
GSE135893,macrophages,Macrophages,AREG,Macrophages,False,,0,,3
GSE135893,macrophages,Macrophages,AREG,Mast Cells,False,,0,,3
GSE135893,macrophages,Macrophages,AREG,Mesothelial Cells,False,,0,,3
GSE135893,macrophages,Macrophages,AREG,Monocytes,False,,0,,3
GSE135893,macrophages,Macrophages,AREG,Myofibroblasts,True,,0,,3
GSE135893,macrophages,Macrophages,AREG,NK Cells,False,,0,,3
GSE135893,macrophages,Macrophages,AREG,PLIN2+ Fibroblasts,True,,0,,3
GSE135893,macrophages,Macrophages,AREG,Plasma Cells,False,,0,,3
GSE135893,macrophages,Macrophages,AREG,Proliferating Epithelial Cells,False,,0,,3
GSE135893,macrophages,Macrophages,AREG,Proliferating Macrophages,False,,0,,3
GSE135893,macrophages,Macrophages,AREG,Proliferating T Cells,False,,0,,3
GSE135893,macrophages,Macrophages,AREG,SCGB3A2+,False,,0,,3
GSE135893,macrophages,Macrophages,AREG,SCGB3A2+ SCGB1A1+,False,,0,,3
GSE135893,macrophages,Macrophages,AREG,Smooth Muscle Cells,False,,0,,3
GSE135893,macrophages,Macrophages,AREG,T Cells,False,,0,,3
GSE135893,macrophages,Macrophages,AREG,Transitional AT2,False,,0,,3
GSE135893,macrophages,Macrophages,AREG,cDCs,False,,0,,3
GSE135893,macrophages,Macrophages,AREG,pDCs,False,,0,,3
GSE135893,macrophages,Macrophages,CCL2,AT1,False,,0,,3
GSE135893,macrophages,Macrophages,CCL2,AT2,False,CCR1;CCR5,2,TILD028;VUILD64,3
GSE135893,macrophages,Macrophages,CCL2,B Cells,False,CCR1;CCR2;CCR5,2,TILD015;VUILD65,3
GSE135893,macrophages,Macrophages,CCL2,Basal,False,CCR1;CCR5,1,TILD028,3
GSE135893,macrophages,Macrophages,CCL2,Ciliated,False,CCR1;CCR2;CCR5,1,TILD015,3
GSE135893,macrophages,Macrophages,CCL2,Differentiating Ciliated,False,CCR1;CCR5,1,VUILD65,3
GSE135893,macrophages,Macrophages,CCL2,Endothelial Cells,False,CCR1;CCR2;CCR5,8,TILD001;TILD006;TILD010;TILD015;TILD028;VUILD53;VUILD59;VUILD65,3
GSE135893,macrophages,Macrophages,CCL2,Fibroblasts,True,,0,,3
GSE135893,macrophages,Macrophages,CCL2,HAS1 High Fibroblasts,True,CCR1;CCR5,1,TILD001,3
GSE135893,macrophages,Macrophages,CCL2,KRT5-/KRT17+,False,CCR1,3,VUILD59;VUILD60;VUILD64,3
GSE135893,macrophages,Macrophages,CCL2,Lymphatic Endothelial Cells,False,CCR1,1,VUILD59,3
GSE135893,macrophages,Macrophages,CCL2,MUC5AC+ High,False,,0,,3
GSE135893,macrophages,Macrophages,CCL2,MUC5B+,False,CCR1,1,VUILD64,3
GSE135893,macrophages,Macrophages,CCL2,Macrophages,False,CCR1;CCR2;CCR5,11,TILD001;TILD006;TILD010;TILD015;TILD028;VUILD53;VUILD60;VUILD61;VUILD63;VUILD64;VUILD65,3
GSE135893,macrophages,Macrophages,CCL2,Mast Cells,False,CCR1;CCR2;CCR5,1,TILD015,3
GSE135893,macrophages,Macrophages,CCL2,Mesothelial Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CCL2,Monocytes,False,CCR1;CCR2;CCR5,2,TILD001;TILD015,3
GSE135893,macrophages,Macrophages,CCL2,Myofibroblasts,True,CCR1;CCR2;CCR5,5,TILD001;TILD006;TILD015;TILD028;VUILD59,3
GSE135893,macrophages,Macrophages,CCL2,NK Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CCL2,PLIN2+ Fibroblasts,True,CCR1;CCR5,2,TILD001;VUILD59,3
GSE135893,macrophages,Macrophages,CCL2,Plasma Cells,False,CCR1;CCR2;CCR5,1,TILD015,3
GSE135893,macrophages,Macrophages,CCL2,Proliferating Epithelial Cells,False,CCR1,1,VUILD59,3
GSE135893,macrophages,Macrophages,CCL2,Proliferating Macrophages,False,CCR1,2,TILD006;VUILD60,3
GSE135893,macrophages,Macrophages,CCL2,Proliferating T Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CCL2,SCGB3A2+,False,CCR1;CCR2;CCR5,5,TILD006;TILD010;TILD015;TILD028;VUILD65,3
GSE135893,macrophages,Macrophages,CCL2,SCGB3A2+ SCGB1A1+,False,CCR1,1,VUILD64,3
GSE135893,macrophages,Macrophages,CCL2,Smooth Muscle Cells,False,CCR1;CCR5,1,TILD028,3
GSE135893,macrophages,Macrophages,CCL2,T Cells,False,CCR1;CCR2;CCR5,1,TILD015,3
GSE135893,macrophages,Macrophages,CCL2,Transitional AT2,False,CCR1,1,VUILD59,3
GSE135893,macrophages,Macrophages,CCL2,cDCs,False,CCR1;CCR2;CCR5,1,TILD015,3
GSE135893,macrophages,Macrophages,CCL2,pDCs,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,AT1,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,AT2,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,B Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,Basal,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,Ciliated,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,Differentiating Ciliated,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,Endothelial Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,Fibroblasts,True,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,HAS1 High Fibroblasts,True,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,KRT5-/KRT17+,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,Lymphatic Endothelial Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,MUC5AC+ High,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,MUC5B+,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,Macrophages,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,Mast Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,Mesothelial Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,Monocytes,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,Myofibroblasts,True,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,NK Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,PLIN2+ Fibroblasts,True,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,Plasma Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,Proliferating Epithelial Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,Proliferating Macrophages,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,Proliferating T Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,SCGB3A2+,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,SCGB3A2+ SCGB1A1+,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,Smooth Muscle Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,T Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,Transitional AT2,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,cDCs,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL1,pDCs,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL12,AT1,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL12,AT2,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL12,B Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL12,Basal,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL12,Ciliated,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL12,Differentiating Ciliated,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL12,Endothelial Cells,False,ACKR3;CD4;CXCR4;ITGB1,11,TILD001;TILD006;TILD010;TILD015;TILD028;VUILD53;VUILD59;VUILD60;VUILD61;VUILD63;VUILD65,3
GSE135893,macrophages,Macrophages,CXCL12,Fibroblasts,True,,0,,3
GSE135893,macrophages,Macrophages,CXCL12,HAS1 High Fibroblasts,True,CD4;CXCR4;ITGB1,1,TILD001,3
GSE135893,macrophages,Macrophages,CXCL12,KRT5-/KRT17+,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL12,Lymphatic Endothelial Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL12,MUC5AC+ High,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL12,MUC5B+,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL12,Macrophages,False,CD4;CXCR4;ITGB1,1,TILD001,3
GSE135893,macrophages,Macrophages,CXCL12,Mast Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL12,Mesothelial Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL12,Monocytes,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL12,Myofibroblasts,True,ACKR3;CD4;CXCR4;ITGB1,5,TILD001;TILD006;TILD015;TILD028;VUILD59,3
GSE135893,macrophages,Macrophages,CXCL12,NK Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL12,PLIN2+ Fibroblasts,True,ACKR3;CD4;CXCR4;ITGB1,2,TILD001;VUILD59,3
GSE135893,macrophages,Macrophages,CXCL12,Plasma Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL12,Proliferating Epithelial Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL12,Proliferating Macrophages,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL12,Proliferating T Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL12,SCGB3A2+,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL12,SCGB3A2+ SCGB1A1+,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL12,Smooth Muscle Cells,False,ACKR3;CD4;CXCR4;ITGB1,2,TILD028;VUILD59,3
GSE135893,macrophages,Macrophages,CXCL12,T Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL12,Transitional AT2,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL12,cDCs,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL12,pDCs,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,AT1,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,AT2,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,B Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,Basal,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,Ciliated,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,Differentiating Ciliated,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,Endothelial Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,Fibroblasts,True,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,HAS1 High Fibroblasts,True,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,KRT5-/KRT17+,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,Lymphatic Endothelial Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,MUC5AC+ High,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,MUC5B+,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,Macrophages,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,Mast Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,Mesothelial Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,Monocytes,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,Myofibroblasts,True,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,NK Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,PLIN2+ Fibroblasts,True,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,Plasma Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,Proliferating Epithelial Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,Proliferating Macrophages,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,Proliferating T Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,SCGB3A2+,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,SCGB3A2+ SCGB1A1+,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,Smooth Muscle Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,T Cells,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,Transitional AT2,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,cDCs,False,,0,,3
GSE135893,macrophages,Macrophages,CXCL2,pDCs,False,,0,,3
GSE135893,macrophages,Macrophages,FGF10,AT1,False,,0,,3
GSE135893,macrophages,Macrophages,FGF10,AT2,False,,0,,3
GSE135893,macrophages,Macrophages,FGF10,B Cells,False,,0,,3
GSE135893,macrophages,Macrophages,FGF10,Basal,False,,0,,3
GSE135893,macrophages,Macrophages,FGF10,Ciliated,False,,0,,3
GSE135893,macrophages,Macrophages,FGF10,Differentiating Ciliated,False,,0,,3
GSE135893,macrophages,Macrophages,FGF10,Endothelial Cells,False,,0,,3
GSE135893,macrophages,Macrophages,FGF10,Fibroblasts,True,,0,,3
GSE135893,macrophages,Macrophages,FGF10,HAS1 High Fibroblasts,True,FGFR1,1,TILD001,3
GSE135893,macrophages,Macrophages,FGF10,KRT5-/KRT17+,False,,0,,3
GSE135893,macrophages,Macrophages,FGF10,Lymphatic Endothelial Cells,False,,0,,3
GSE135893,macrophages,Macrophages,FGF10,MUC5AC+ High,False,,0,,3
GSE135893,macrophages,Macrophages,FGF10,MUC5B+,False,,0,,3
GSE135893,macrophages,Macrophages,FGF10,Macrophages,False,,0,,3
GSE135893,macrophages,Macrophages,FGF10,Mast Cells,False,,0,,3
GSE135893,macrophages,Macrophages,FGF10,Mesothelial Cells,False,,0,,3
GSE135893,macrophages,Macrophages,FGF10,Monocytes,False,,0,,3
GSE135893,macrophages,Macrophages,FGF10,Myofibroblasts,True,FGFR1,1,TILD001,3
GSE135893,macrophages,Macrophages,FGF10,NK Cells,False,,0,,3
GSE135893,macrophages,Macrophages,FGF10,PLIN2+ Fibroblasts,True,,0,,3
GSE135893,macrophages,Macrophages,FGF10,Plasma Cells,False,,0,,3
GSE135893,macrophages,Macrophages,FGF10,Proliferating Epithelial Cells,False,,0,,3
GSE135893,macrophages,Macrophages,FGF10,Proliferating Macrophages,False,,0,,3
GSE135893,macrophages,Macrophages,FGF10,Proliferating T Cells,False,,0,,3
GSE135893,macrophages,Macrophages,FGF10,SCGB3A2+,False,,0,,3
GSE135893,macrophages,Macrophages,FGF10,SCGB3A2+ SCGB1A1+,False,,0,,3
GSE135893,macrophages,Macrophages,FGF10,Smooth Muscle Cells,False,,0,,3
GSE135893,macrophages,Macrophages,FGF10,T Cells,False,,0,,3
GSE135893,macrophages,Macrophages,FGF10,Transitional AT2,False,,0,,3
GSE135893,macrophages,Macrophages,FGF10,cDCs,False,,0,,3
GSE135893,macrophages,Macrophages,FGF10,pDCs,False,,0,,3
GSE135893,macrophages,Macrophages,FGF7,AT1,False,,0,,3
GSE135893,macrophages,Macrophages,FGF7,AT2,False,NRP1,2,VUILD53;VUILD61,3
GSE135893,macrophages,Macrophages,FGF7,B Cells,False,,0,,3
GSE135893,macrophages,Macrophages,FGF7,Basal,False,,0,,3
GSE135893,macrophages,Macrophages,FGF7,Ciliated,False,,0,,3
GSE135893,macrophages,Macrophages,FGF7,Differentiating Ciliated,False,,0,,3
GSE135893,macrophages,Macrophages,FGF7,Endothelial Cells,False,,0,,3
GSE135893,macrophages,Macrophages,FGF7,Fibroblasts,True,,0,,3
GSE135893,macrophages,Macrophages,FGF7,HAS1 High Fibroblasts,True,FGFR1;NRP1,1,TILD001,3
GSE135893,macrophages,Macrophages,FGF7,KRT5-/KRT17+,False,,0,,3
GSE135893,macrophages,Macrophages,FGF7,Lymphatic Endothelial Cells,False,,0,,3
GSE135893,macrophages,Macrophages,FGF7,MUC5AC+ High,False,,0,,3
GSE135893,macrophages,Macrophages,FGF7,MUC5B+,False,,0,,3
GSE135893,macrophages,Macrophages,FGF7,Macrophages,False,,0,,3
GSE135893,macrophages,Macrophages,FGF7,Mast Cells,False,,0,,3
GSE135893,macrophages,Macrophages,FGF7,Mesothelial Cells,False,,0,,3
GSE135893,macrophages,Macrophages,FGF7,Monocytes,False,,0,,3
GSE135893,macrophages,Macrophages,FGF7,Myofibroblasts,True,FGFR1;NRP1,5,TILD001;TILD006;TILD015;TILD028;VUILD59,3
GSE135893,macrophages,Macrophages,FGF7,NK Cells,False,,0,,3
GSE135893,macrophages,Macrophages,FGF7,PLIN2+ Fibroblasts,True,FGFR1;NRP1,2,TILD001;VUILD59,3
GSE135893,macrophages,Macrophages,FGF7,Plasma Cells,False,,0,,3
GSE135893,macrophages,Macrophages,FGF7,Proliferating Epithelial Cells,False,,0,,3
GSE135893,macrophages,Macrophages,FGF7,Proliferating Macrophages,False,,0,,3
GSE135893,macrophages,Macrophages,FGF7,Proliferating T Cells,False,,0,,3
GSE135893,macrophages,Macrophages,FGF7,SCGB3A2+,False,,0,,3
GSE135893,macrophages,Macrophages,FGF7,SCGB3A2+ SCGB1A1+,False,,0,,3
GSE135893,macrophages,Macrophages,FGF7,Smooth Muscle Cells,False,,0,,3
GSE135893,macrophages,Macrophages,FGF7,T Cells,False,,0,,3
GSE135893,macrophages,Macrophages,FGF7,Transitional AT2,False,,0,,3
GSE135893,macrophages,Macrophages,FGF7,cDCs,False,,0,,3
GSE135893,macrophages,Macrophages,FGF7,pDCs,False,,0,,3
GSE135893,macrophages,Macrophages,HBEGF,AT1,False,,0,,3
GSE135893,macrophages,Macrophages,HBEGF,AT2,False,CD44;CD82;CD9,7,TILD028;VUILD53;VUILD59;VUILD60;VUILD61;VUILD64;VUILD65,3
GSE135893,macrophages,Macrophages,HBEGF,B Cells,False,CD44;CD82;CD9,2,TILD028;VUILD65,3
GSE135893,macrophages,Macrophages,HBEGF,Basal,False,CD44;CD82;CD9,4,TILD010;TILD028;VUILD59;VUILD65,3
GSE135893,macrophages,Macrophages,HBEGF,Ciliated,False,,0,,3
GSE135893,macrophages,Macrophages,HBEGF,Differentiating Ciliated,False,CD44;CD82;CD9,1,VUILD65,3
