gsm,gene,assayed
GSM9237904,DRC1,True
GSM9237904,DRC3,True
GSM9237904,DSC2,True
GSM9237904,DSCC1,True
GSM9237904,DSPP,True
GSM9237904,DST,True
GSM9237904,DTHD1,True
GSM9237904,DTNA,True
GSM9237904,DTYMK,True
GSM9237904,DUOXA2,True
GSM9237904,DUSP1,True
GSM9237904,DUSP2,True
GSM9237904,DUSP4,True
GSM9237904,DUSP5,True
GSM9237904,DUSP6,True
GSM9237904,DUT,True
GSM9237904,DVL2,True
GSM9237904,DYDC2,True
GSM9237904,DYNC2H1,True
GSM9237904,DYNLRB2,True
GSM9237904,DYSF,True
GSM9237904,DYX1C1,False
GSM9237904,DZIP1L,True
GSM9237904,DZIP3,True
GSM9237904,E2F1,True
GSM9237904,E2F2,True
GSM9237904,E2F3,True
GSM9237904,E2F4,True
GSM9237904,E2F8,True
GSM9237904,EBF1,True
GSM9237904,EBI3,True
GSM9237904,ECD,True
GSM9237904,ECE1,True
GSM9237904,ECH1,True
GSM9237904,ECHS1,True
GSM9237904,ECI1,True
GSM9237904,ECM1,True
GSM9237904,ECSCR,True
GSM9237904,EDN1,True
GSM9237904,EDN2,True
GSM9237904,EDNRB,True
GSM9237904,EED,True
GSM9237904,EFCAB1,True
GSM9237904,EFCAB10,True
GSM9237904,EFEMP1,True
GSM9237904,EFEMP2,True
GSM9237904,EFHB,True
GSM9237904,EFHC1,True
GSM9237904,EFNA1,True
GSM9237904,EFNA3,True
GSM9237904,EFNA5,True
GSM9237904,EFNB2,True
GSM9237904,EGF,True
GSM9237904,EGFL6,True
GSM9237904,EGFL7,True
GSM9237904,EGFR,True
GSM9237904,EGLN3,True
GSM9237904,EGR1,True
GSM9237904,EGR2,True
GSM9237904,EGR3,True
GSM9237904,EHD1,True
GSM9237904,EI24,True
GSM9237904,EIF1,True
GSM9237904,EIF2AK2,True
GSM9237904,EIF2S1,True
GSM9237904,EIF4E3,True
GSM9237904,ELANE,True
GSM9237904,ELF3,True
GSM9237904,ELK3,True
GSM9237904,ELN,True
GSM9237904,ELP1,True
GSM9237904,EMB,True
GSM9237904,EMCN,True
GSM9237904,EMILIN1,True
GSM9237904,EMILIN2,True
GSM9237904,EMILIN3,True
GSM9237904,EMP1,True
GSM9237904,EMP2,True
GSM9237904,EMP3,True
GSM9237904,ENG,True
GSM9237904,ENKUR,True
GSM9237904,ENO1,True
GSM9237904,ENO2,True
GSM9237904,ENO3,True
GSM9237904,ENPP2,True
GSM9237904,ENTPD1,True
GSM9237904,EOMES,True
GSM9237904,EPAS1,True
GSM9237904,EPCAM,True
GSM9237904,EPHA2,True
GSM9237904,EPHA7,True
GSM9237904,EPHB2,True
GSM9237904,EPHX1,True
GSM9237904,EPPIN,True
GSM9237904,EPS8L2,True
GSM9237904,EPSTI1,True
GSM9237904,ERBB2,True
GSM9237904,ERBB3,True
GSM9237904,ERBB4,True
GSM9237904,ERCC5,True
GSM9237904,EREG,True
GSM9237904,ERG,True
GSM9237904,ERICH3,True
GSM9237904,ERO1A,True
GSM9237904,ERRFI1,True
GSM9237904,ESAM,True
GSM9237904,ESM1,True
GSM9237904,ESPL1,True
GSM9237904,ETFA,True
GSM9237904,ETFB,True
GSM9237904,ETFDH,True
GSM9237904,ETS1,True
GSM9237904,ETS2,True
GSM9237904,EVI2A,True
GSM9237904,EVI2B,True
GSM9237904,EWSR1,True
GSM9237904,EXO1,True
GSM9237904,EXOSC8,True
GSM9237904,EXT1,True
GSM9237904,EXT2,True
GSM9237904,EZH2,True
GSM9237904,F11R,True
GSM9237904,F13A1,True
GSM9237904,F2R,True
GSM9237904,F2RL1,True
GSM9237904,F2RL3,True
GSM9237904,F3,True
GSM9237904,FABP3,True
GSM9237904,FABP4,True
GSM9237904,FABP5,True
GSM9237904,FABP6,True
GSM9237904,FAM101B,False
GSM9237904,FAM107A,True
GSM9237904,FAM110D,True
GSM9237904,FAM162A,True
GSM9237904,FAM162B,True
GSM9237904,FAM166B,True
GSM9237904,FAM167B,True
GSM9237904,FAM179A,False
GSM9237904,FAM183A,True
GSM9237904,FAM198B,False
GSM9237904,FAM216B,True
GSM9237904,FAM227A,True
GSM9237904,FAM229B,True
GSM9237904,FAM25A,False
GSM9237904,FAM26F,False
GSM9237904,FAM3D,True
GSM9237904,FAM43A,True
GSM9237904,FAM46C,False
GSM9237904,FAM49A,True
GSM9237904,FAM65B,False
GSM9237904,FAM81B,True
GSM9237904,FAM92B,True
GSM9237904,FANCC,True
GSM9237904,FANK1,True
GSM9237904,FAS,True
GSM9237904,FASLG,True
GSM9237904,FASN,True
GSM9237904,FBLN1,True
GSM9237904,FBLN2,True
GSM9237904,FBLN5,True
GSM9237904,FBN1,True
GSM9237904,FBN2,True
GSM9237904,FBN3,True
GSM9237904,FBP1,True
GSM9237904,FBP2,True
GSM9237904,FBXO32,True
GSM9237904,FBXO5,True
GSM9237904,FBXW7,True
GSM9237904,FCER1A,True
GSM9237904,FCER1G,True
GSM9237904,FCER2,True
GSM9237904,FCGBP,True
GSM9237904,FCGR1A,True
GSM9237904,FCGR2A,True
GSM9237904,FCGR2B,True
GSM9237904,FCGR3A,True
GSM9237904,FCGR3B,True
GSM9237904,FCMR,True
GSM9237904,FCN1,False
GSM9237904,FCN3,True
GSM9237904,FCRL3,True
GSM9237904,FCRL5,True
GSM9237904,FCRL6,True
GSM9237904,FCRLA,True
GSM9237904,FDCSP,True
GSM9237904,FDX1,True
GSM9237904,FDXR,True
GSM9237904,FENDRR,False
GSM9237904,FERMT2,True
GSM9237904,FFAR2,True
GSM9237904,FFAR3,True
GSM9237904,FGA,True
GSM9237904,FGB,True
GSM9237904,FGD3,True
GSM9237904,FGF10,True
GSM9237904,FGF13,True
GSM9237904,FGF2,True
GSM9237904,FGF7,True
GSM9237904,FGFBP1,True
GSM9237904,FGFBP2,True
GSM9237904,FGFR1,True
GSM9237904,FGFR2,True
GSM9237904,FGFR3,True
GSM9237904,FGFR4,True
GSM9237904,FGFRL1,True
GSM9237904,FGG,True
GSM9237904,FGGY,True
GSM9237904,FGL2,True
GSM9237904,FGR,True
GSM9237904,FH,True
GSM9237904,FHAD1,True
GSM9237904,FHL1,True
GSM9237904,FHL5,True
GSM9237904,FIBIN,True
GSM9237904,FILIP1,True
GSM9237904,FILIP1L,True
GSM9237904,FJX1,True
GSM9237904,FKBP11,True
GSM9237904,FKBP1A,False
GSM9237904,FKBP4,False
GSM9237904,FLI1,True
GSM9237904,FLJ21408,False
GSM9237904,FLNA,True
GSM9237904,FLRT3,True
GSM9237904,FLT1,True
GSM9237904,FMNL1,True
GSM9237904,FMO2,True
GSM9237904,FMO3,True
GSM9237904,FMOD,True
GSM9237904,FN1,True
GSM9237904,FNTA,True
GSM9237904,FOLR1,True
GSM9237904,FOLR2,True
GSM9237904,FOS,True
GSM9237904,FOSB,True
GSM9237904,FOSL1,True
GSM9237904,FOSL2,True
GSM9237904,FOXF1,True
GSM9237904,FOXI1,True
GSM9237904,FOXJ1,True
GSM9237904,FOXN3,True
GSM9237904,FOXO3,True
GSM9237904,FPR1,True
GSM9237904,FPR2,True
GSM9237904,FPR3,True
GSM9237904,FRAT1,True
GSM9237904,FRMPD2,True
GSM9237904,FRZB,True
GSM9237904,FSCN1,True
GSM9237904,FST,True
GSM9237904,FSTL1,True
GSM9237904,FSTL3,True
GSM9237904,FUCA1,True
GSM9237904,FURIN,True
GSM9237904,FUT4,True
GSM9237904,FUT8,True
GSM9237904,FXN,True
GSM9237904,FXYD1,True
GSM9237904,FXYD3,True
GSM9237904,FXYD5,True
GSM9237904,FXYD6,True
GSM9237904,FXYD7,True
GSM9237904,FYB,False
GSM9237904,FYN,True
GSM9237904,FZD1,True
GSM9237904,FZD10,True
GSM9237904,FZD2,True
GSM9237904,FZD3,True
GSM9237904,FZD4,True
GSM9237904,FZD5,True
GSM9237904,FZD6,True
GSM9237904,FZD7,True
GSM9237904,FZD8,True
GSM9237904,FZD9,True
GSM9237904,G0S2,True
GSM9237904,G3BP1,False
GSM9237904,G6PD,True
GSM9237904,GAA,True
GSM9237904,GABBR1,True
GSM9237904,GABPB1-AS1,False
GSM9237904,GADD45A,True
GSM9237904,GADD45B,True
GSM9237904,GADD45G,True
GSM9237904,GAL3ST1,True
GSM9237904,GALE,True
GSM9237904,GALK1,True
GSM9237904,GALK2,True
GSM9237904,GALNT15,True
GSM9237904,GALNT18,True
GSM9237904,GALNT6,True
GSM9237904,GAPDH,False
GSM9237904,GAPDHS,True
GSM9237904,GAPT,True
GSM9237904,GAS6,True
GSM9237904,GATA1,True
GSM9237904,GATA2,True
GSM9237904,GATA3,True
GSM9237904,GBE1,True
GSM9237904,GBP1,True
GSM9237904,GBP4,True
GSM9237904,GBP5,True
GSM9237904,GBP6,True
GSM9237904,GCH1,True
GSM9237904,GCHFR,True
GSM9237904,GCK,True
GSM9237904,GCLC,True
GSM9237904,GCNT2,True
GSM9237904,GCSAML,True
GSM9237904,GDF10,True
GSM9237904,GDF15,True
GSM9237904,GDF5,True
GSM9237904,GEM,True
GSM9237904,GFI1,True
GSM9237904,GFOD1,True
GSM9237904,GFPT1,True
GSM9237904,GFPT2,True
GSM9237904,GFUS,False
GSM9237904,GGTLC1,True
GSM9237904,GIMAP1,True
GSM9237904,GIMAP2,True
GSM9237904,GIMAP4,True
GSM9237904,GIMAP5,True
GSM9237904,GIMAP6,True
GSM9237904,GIMAP7,True
GSM9237904,GIMAP8,True
GSM9237904,GINS1,True
GSM9237904,GINS2,True
GSM9237904,GINS3,True
GSM9237904,GINS4,True
GSM9237904,GJA1,True
GSM9237904,GJA4,True
GSM9237904,GJA5,True
GSM9237904,GKN2,True
GSM9237904,GLCE,True
GSM9237904,GLIPR1,True
GSM9237904,GLRX,True
GSM9237904,GLS2,True
GSM9237904,GLUD1,True
GSM9237904,GM2A,True
GSM9237904,GMFG,True
GSM9237904,GMPPA,True
GSM9237904,GMPPB,True
GSM9237904,GNA15,True
GSM9237904,GNAI1,True
GSM9237904,GNAI3,True
GSM9237904,GNE,True
GSM9237904,GNG11,True
GSM9237904,GNG2,True
GSM9237904,GNLY,True
GSM9237904,GNPDA1,True
GSM9237904,GOT1,True
GSM9237904,GOT2,True
GSM9237904,GP1BA,False
GSM9237904,GP2,True
GSM9237904,GPC1,True
GSM9237904,GPC3,True
GSM9237904,GPC4,True
GSM9237904,GPI,True
GSM9237904,GPIHBP1,True
GSM9237904,GPM6B,True
GSM9237904,GPNMB,True
GSM9237904,GPR132,True
GSM9237904,GPR146,True
GSM9237904,GPR155,True
GSM9237904,GPR171,True
GSM9237904,GPR18,True
GSM9237904,GPR183,True
GSM9237904,GPR25,True
GSM9237904,GPR34,True
GSM9237904,GPR35,True
GSM9237904,GPR4,True
GSM9237904,GPR65,True
GSM9237904,GPR82,False
GSM9237904,GPR87,True
GSM9237904,GPRC5A,True
GSM9237904,GPRIN3,True
GSM9237904,GPSM3,True
GSM9237904,GPX2,True
GSM9237904,GPX3,True
GSM9237904,GPX4,True
GSM9237904,GRAP2,True
GSM9237904,GRASP,True
GSM9237904,GRB2,True
GSM9237904,GRHPR,True
GSM9237904,GRIN2B,True
GSM9237904,GRM7,True
GSM9237904,GRP,True
GSM9237904,GRPEL1,True
GSM9237904,GS1-600G8.5,False
GSM9237904,GSDMD,True
GSM9237904,GSN,True
GSM9237904,GSPT1,True
GSM9237904,GSTA1,True
GSM9237904,GSTA2,True
GSM9237904,GSTM3,True
GSM9237904,GUSB,True
GSM9237904,GYPC,True
GSM9237904,GYS1,True
GSM9237904,GYS2,True
GSM9237904,GZMA,True
GSM9237904,GZMB,True
GSM9237904,GZMH,True
GSM9237904,GZMK,True
GSM9237904,GZMM,True
GSM9237904,H1-2,False
GSM9237904,H2AC25,False
GSM9237904,H2AJ,False
GSM9237904,H2AX,False
GSM9237904,H2AZ1,False
GSM9237904,H2AZ2,False
GSM9237904,H2BC12,False
GSM9237904,HACD4,True
GSM9237904,HADHA,True
GSM9237904,HADHB,True
GSM9237904,HAMP,True
GSM9237904,HAPLN1,True
GSM9237904,HAS1,True
GSM9237904,HAS2,True
GSM9237904,HAVCR2,True
GSM9237904,HAX1,True
GSM9237904,HBA1,False
GSM9237904,HBA2,True
GSM9237904,HBB,True
GSM9237904,HBD,True
GSM9237904,HBEGF,True
GSM9237904,HBM,True
GSM9237904,HCCS,True
GSM9237904,HCK,True
GSM9237904,HCST,True
GSM9237904,HDAC1,True
GSM9237904,HDAC11,True
GSM9237904,HDAC2,True
GSM9237904,HDAC3,True
GSM9237904,HDAC5,True
GSM9237904,HDC,True
GSM9237904,HDLBP,True
GSM9237904,HEATR9,True
GSM9237904,HEG1,True
GSM9237904,HELLS,True
GSM9237904,HELZ2,True
GSM9237904,HEPACAM2,True
GSM9237904,HERC6,True
GSM9237904,HES1,True
GSM9237904,HES4,True
GSM9237904,HEXA,True
GSM9237904,HEXIM1,True
GSM9237904,HEY1,True
GSM9237904,HEY2,True
GSM9237904,HHIP,True
GSM9237904,HIF1A,True
GSM9237904,HIF3A,True
GSM9237904,HIGD1B,True
GSM9237904,HILPDA,True
GSM9237904,HINT1,True
GSM9237904,HIPK2,True
GSM9237904,HIRA,True
GSM9237904,HIST1H1C,True
GSM9237904,HIST1H1D,True
GSM9237904,HIST1H2BG,True
GSM9237904,HK1,True
GSM9237904,HK2,True
GSM9237904,HLA-A,False
GSM9237904,HLA-B,False
GSM9237904,HLA-DMA,False
GSM9237904,HLA-DMB,False
GSM9237904,HLA-DPA1,False
GSM9237904,HLA-DPB1,False
GSM9237904,HLA-DQA1,False
GSM9237904,HLA-DQA2,False
GSM9237904,HLA-DQB1,False
GSM9237904,HLA-DQB2,False
GSM9237904,HLA-DRA,False
GSM9237904,HLA-DRB1,False
GSM9237904,HLA-DRB5,False
GSM9237904,HLA-G,False
GSM9237904,HMGA1,True
GSM9237904,HMGB2,True
GSM9237904,HMGB3,True
GSM9237904,HMGCS1,True
GSM9237904,HMGN2,False
GSM9237904,HMHA1,False
GSM9237904,HMMR,True
GSM9237904,HMOX1,True
GSM9237904,HNRNPD,True
GSM9237904,HNRNPU,True
GSM9237904,HOMER1,True
GSM9237904,HOPX,True
GSM9237904,HOTAIRM1,False
GSM9237904,HOXB2,True
GSM9237904,HOXB9,True
GSM9237904,HOXC10,True
GSM9237904,HP,True
GSM9237904,HPGD,True
GSM9237904,HPGDS,True
GSM9237904,HPN,True
GSM9237904,HRAS,True
GSM9237904,HRCT1,True
GSM9237904,HRH1,True
GSM9237904,HRH2,True
GSM9237904,HS2ST1,True
GSM9237904,HS3ST1,True
GSM9237904,HS6ST2,True
GSM9237904,HSD11B1,True
GSM9237904,HSD17B10,True
GSM9237904,HSD17B13,True
GSM9237904,HSD17B6,True
GSM9237904,HSH2D,True
GSM9237904,HSPA12B,True
GSM9237904,HSPA1A,True
GSM9237904,HSPA1B,True
GSM9237904,HSPA2,True
GSM9237904,HSPA4L,True
GSM9237904,HSPA5,True
GSM9237904,HSPA6,True
GSM9237904,HSPA8,True
GSM9237904,HSPA9,True
GSM9237904,HSPB6,True
GSM9237904,HSPB8,True
GSM9237904,HSPG2,True
GSM9237904,HTRA1,True
GSM9237904,HTRA2,True
GSM9237904,HTRA3,True
GSM9237904,HUS1,True
GSM9237904,HYAL2,True
GSM9237904,HYDIN,True
GSM9237904,IBSP,True
GSM9237904,ICAM1,True
GSM9237904,ICAM2,True
GSM9237904,ICAM3,True
GSM9237904,ICAM4,True
GSM9237904,ICAM5,True
GSM9237904,ICOS,True
GSM9237904,ICOSLG,False
GSM9237904,ID1,True
GSM9237904,ID2,True
GSM9237904,ID3,True
GSM9237904,ID4,True
GSM9237904,IDH1,True
GSM9237904,IDH2,True
GSM9237904,IDH3A,True
GSM9237904,IDH3B,True
GSM9237904,IDH3G,True
GSM9237904,IDO1,True
GSM9237904,IDS,True
GSM9237904,IDUA,True
GSM9237904,IER2,True
GSM9237904,IER3,True
GSM9237904,IER5,True
GSM9237904,IFI27,True
GSM9237904,IFI30,True
GSM9237904,IFI35,True
GSM9237904,IFI44,True
GSM9237904,IFI44L,True
GSM9237904,IFI6,True
GSM9237904,IFIH1,True
GSM9237904,IFIT1,True
GSM9237904,IFIT2,True
GSM9237904,IFIT3,True
GSM9237904,IFITM1,True
GSM9237904,IFITM2,True
GSM9237904,IFITM3,True
GSM9237904,IFNAR1,True
GSM9237904,IFNAR2,True
GSM9237904,IFNG,True
GSM9237904,IFNGR1,True
GSM9237904,IFNGR2,True
GSM9237904,IFNL1,True
GSM9237904,IFT57,True
GSM9237904,IGF1,True
GSM9237904,IGF2,False
GSM9237904,IGFBP1,True
GSM9237904,IGFBP2,True
GSM9237904,IGFBP3,True
GSM9237904,IGFBP4,True
GSM9237904,IGFBP5,True
GSM9237904,IGFBP6,True
GSM9237904,IGFBP7,True
GSM9237904,IGHA1,True
GSM9237904,IGHA2,True
GSM9237904,IGHD,True
GSM9237904,IGHG1,True
GSM9237904,IGHG2,False
GSM9237904,IGHG3,True
GSM9237904,IGHG4,False
GSM9237904,IGHGP,False
GSM9237904,IGHM,True
GSM9237904,IGHV1-18,False
GSM9237904,IGHV1-24,False
GSM9237904,IGHV1-3,False
GSM9237904,IGHV1-46,False
GSM9237904,IGHV3-15,False
GSM9237904,IGHV3-21,False
GSM9237904,IGHV3-23,False
GSM9237904,IGHV3-30,False
GSM9237904,IGHV3-7,False
GSM9237904,IGHV3-74,False
GSM9237904,IGHV4-31,False
GSM9237904,IGHV4-34,False
GSM9237904,IGHV4-39,False
GSM9237904,IGHV4-59,False
GSM9237904,IGHV4-61,False
GSM9237904,IGHV5-51,False
GSM9237904,IGKC,True
GSM9237904,IGKV1-12,False
GSM9237904,IGKV1-16,False
GSM9237904,IGKV1-17,False
GSM9237904,IGKV1-27,False
GSM9237904,IGKV1-5,False
GSM9237904,IGKV1-9,False
GSM9237904,IGKV1D-8,False
GSM9237904,IGKV2-30,False
GSM9237904,IGKV2D-28,False
GSM9237904,IGKV3-11,False
GSM9237904,IGKV3-15,False
GSM9237904,IGKV3-20,False
GSM9237904,IGKV4-1,False
GSM9237904,IGLC2,False
GSM9237904,IGLC3,False
GSM9237904,IGLC6,False
GSM9237904,IGLC7,True
GSM9237904,IGLL5,False
GSM9237904,IGLV1-40,False
GSM9237904,IGLV1-44,False
GSM9237904,IGLV1-47,False
GSM9237904,IGLV1-51,False
GSM9237904,IGLV2-11,False
GSM9237904,IGLV2-14,False
GSM9237904,IGLV2-18,False
GSM9237904,IGLV2-23,False
GSM9237904,IGLV2-8,False
GSM9237904,IGLV3-1,False
GSM9237904,IGLV3-10,False
GSM9237904,IGLV3-21,False
GSM9237904,IGLV3-25,False
GSM9237904,IGLV3-9,False
GSM9237904,IGLV5-45,False
GSM9237904,IGLV6-57,False
GSM9237904,IGLV8-61,False
GSM9237904,IGLV9-49,False
GSM9237904,IGSF6,True
GSM9237904,IKZF1,True
GSM9237904,IKZF3,True
GSM9237904,IL10,True
GSM9237904,IL10RA,True
GSM9237904,IL10RB,True
GSM9237904,IL12B,True
GSM9237904,IL12RB1,True
GSM9237904,IL13,True
GSM9237904,IL13RA1,True
GSM9237904,IL15,True
GSM9237904,IL15RA,True
GSM9237904,IL16,True
GSM9237904,IL17A,True
GSM9237904,IL17C,True
GSM9237904,IL17F,True
GSM9237904,IL17RA,True
GSM9237904,IL17RB,True
GSM9237904,IL18,True
GSM9237904,IL18BP,True
GSM9237904,IL18R1,True
GSM9237904,IL18RAP,True
GSM9237904,IL19,True
GSM9237904,IL1A,True
GSM9237904,IL1B,True
GSM9237904,IL1R1,True
GSM9237904,IL1R2,True
GSM9237904,IL1RAP,True
GSM9237904,IL1RAPL1,True
GSM9237904,IL1RL1,True
GSM9237904,IL1RN,True
GSM9237904,IL2,True
GSM9237904,IL21,True
GSM9237904,IL21R,True
GSM9237904,IL22,True
GSM9237904,IL22RA2,True
GSM9237904,IL23A,True
GSM9237904,IL24,True
GSM9237904,IL27RA,True
GSM9237904,IL2RA,True
GSM9237904,IL2RB,True
GSM9237904,IL2RG,True
GSM9237904,IL32,True
GSM9237904,IL33,True
GSM9237904,IL3RA,True
GSM9237904,IL4I1,True
GSM9237904,IL4R,True
GSM9237904,IL6,True
GSM9237904,IL6ST,False
GSM9237904,IL7,True
GSM9237904,IL7R,True
GSM9237904,IL9R,True
GSM9237904,ILF3,True
GSM9237904,ILVBL,True
GSM9237904,IMMT,True
GSM9237904,INCENP,True
GSM9237904,ING3,True
GSM9237904,INHA,True
GSM9237904,INHBA,True
GSM9237904,INHBB,True
GSM9237904,INHBE,True
GSM9237904,INMT,True
GSM9237904,INPP4B,True
GSM9237904,INPP5D,True
GSM9237904,INSIG1,True
GSM9237904,IP6K2,True
GSM9237904,IPCEF1,True
GSM9237904,IPO7,False
GSM9237904,IQCG,True
GSM9237904,IQGAP2,True
GSM9237904,IQUB,True
GSM9237904,IRAG2,False
GSM9237904,IRAK1,True
GSM9237904,IRAK2,True
GSM9237904,IRF1,True
GSM9237904,IRF2,True
GSM9237904,IRF4,True
GSM9237904,IRF5,True
GSM9237904,IRF7,True
GSM9237904,IRF8,True
GSM9237904,IRF9,True
GSM9237904,IRG1,False
GSM9237904,IRS2,True
GSM9237904,ISCA1,True
GSM9237904,ISCU,True
GSM9237904,ISG15,True
GSM9237904,ISG20,True
GSM9237904,ISLR,True
GSM9237904,ISOC1,True
GSM9237904,ISYNA1,True
GSM9237904,ITGA1,True
GSM9237904,ITGA10,True
GSM9237904,ITGA11,True
GSM9237904,ITGA2,True
GSM9237904,ITGA2B,True
GSM9237904,ITGA3,True
GSM9237904,ITGA4,True
GSM9237904,ITGA5,True
GSM9237904,ITGA6,True
GSM9237904,ITGA7,True
GSM9237904,ITGA8,True
GSM9237904,ITGA9,True
GSM9237904,ITGAD,True
GSM9237904,ITGAE,False
GSM9237904,ITGAL,True
GSM9237904,ITGAM,True
GSM9237904,ITGAV,True
GSM9237904,ITGAX,True
GSM9237904,ITGB1,True
GSM9237904,ITGB2,True
GSM9237904,ITGB3,True
GSM9237904,ITGB4,True
GSM9237904,ITGB5,True
GSM9237904,ITGB6,True
GSM9237904,ITGB7,True
GSM9237904,ITGB8,True
GSM9237904,ITGBL1,True
GSM9237904,ITK,True
GSM9237904,ITLN1,True
GSM9237904,ITM2A,True
GSM9237904,ITM2C,True
GSM9237904,JAG1,True
GSM9237904,JAG2,True
GSM9237904,JAK2,True
GSM9237904,JAK3,True
GSM9237904,JAKMIP1,False
GSM9237904,JAM2,True
GSM9237904,JAM3,True
GSM9237904,JAML,True
GSM9237904,JCHAIN,True
GSM9237904,JMJD6,True
GSM9237904,JPT1,True
GSM9237904,JUN,True
GSM9237904,JUNB,True
GSM9237904,KAT2A,True
GSM9237904,KATNA1,True
GSM9237904,KCNA3,True
GSM9237904,KCNH2,True
GSM9237904,KCNJ2,True
GSM9237904,KCNMA1,True
GSM9237904,KCNMB1,True
GSM9237904,KCNMB2,True
GSM9237904,KCNQ1OT1,False
GSM9237904,KCTD12,True
GSM9237904,KDELR3,True
GSM9237904,KDM3A,True
GSM9237904,KDM6B,True
GSM9237904,KDR,True
GSM9237904,KIAA0101,False
GSM9237904,KIAA0125,False
GSM9237904,KIAA1211L,True
GSM9237904,KIAA1324,True
GSM9237904,KIAA1551,False
GSM9237904,KIAA2012,True
GSM9237904,KIF11,True
GSM9237904,KIF13B,True
GSM9237904,KIF15,True
GSM9237904,KIF18B,True
GSM9237904,KIF1B,True
GSM9237904,KIF20A,True
GSM9237904,KIF20B,True
GSM9237904,KIF21A,True
GSM9237904,KIF22,True
GSM9237904,KIF23,True
GSM9237904,KIF2A,True
GSM9237904,KIF2C,True
GSM9237904,KIF4A,True
GSM9237904,KIF5A,True
GSM9237904,KIF5B,True
GSM9237904,KIF5C,True
GSM9237904,KIF9,True
GSM9237904,KIR2DL1,False
GSM9237904,KIR2DL3,False
GSM9237904,KIR2DL4,True
GSM9237904,KIR3DL1,False
GSM9237904,KIR3DL2,False
GSM9237904,KIT,True
GSM9237904,KLF10,True
GSM9237904,KLF2,True
GSM9237904,KLF4,True
GSM9237904,KLF6,True
GSM9237904,KLF7,True
GSM9237904,KLF9,True
GSM9237904,KLHL24,True
GSM9237904,KLHL6,True
GSM9237904,KLK10,True
GSM9237904,KLK11,True
GSM9237904,KLK12,True
GSM9237904,KLK2,True
GSM9237904,KLK6,True
GSM9237904,KLK7,True
GSM9237904,KLK8,True
GSM9237904,KLKB1,True
GSM9237904,KLRB1,True
GSM9237904,KLRC1,True
GSM9237904,KLRC2,False
GSM9237904,KLRC3,True
GSM9237904,KLRC4,True
GSM9237904,KLRD1,True
GSM9237904,KLRF1,True
GSM9237904,KLRG1,True
GSM9237904,KLRG2,True
GSM9237904,KLRK1,True
GSM9237904,KMT5A,True
GSM9237904,KNL1,True
GSM9237904,KPNA2,True
GSM9237904,KPNB1,True
GSM9237904,KRT1,True
GSM9237904,KRT13,True
GSM9237904,KRT14,True
GSM9237904,KRT15,True
GSM9237904,KRT16,True
GSM9237904,KRT17,True
GSM9237904,KRT18,False
GSM9237904,KRT19,True
GSM9237904,KRT23,True
GSM9237904,KRT24,True
GSM9237904,KRT4,True
GSM9237904,KRT5,True
GSM9237904,KRT6A,True
GSM9237904,KRT6B,True
GSM9237904,KRT7,True
GSM9237904,KRT8,True
GSM9237904,KRT86,True
GSM9237904,KRTAP3-1,True
GSM9237904,KYNU,True
GSM9237904,LAG3,True
GSM9237904,LAIR1,True
GSM9237904,LAIR2,True
GSM9237904,LALBA,True
GSM9237904,LAMA1,True
GSM9237904,LAMA2,True
GSM9237904,LAMA3,True
GSM9237904,LAMA4,True
GSM9237904,LAMA5,True
GSM9237904,LAMB1,True
GSM9237904,LAMB2,True
GSM9237904,LAMB3,True
GSM9237904,LAMC1,True
GSM9237904,LAMC2,True
GSM9237904,LAMC3,True
GSM9237904,LAMP3,True
GSM9237904,LAP3,True
GSM9237904,LAPTM5,True
GSM9237904,LARGE1,True
GSM9237904,LAT,True
GSM9237904,LAT2,True
GSM9237904,LATS2,True
GSM9237904,LAX1,True
GSM9237904,LBH,True
GSM9237904,LBR,True
GSM9237904,LCK,True
GSM9237904,LCN2,True
GSM9237904,LCN6,True
GSM9237904,LCP1,True
GSM9237904,LCP2,True
GSM9237904,LCT,True
GSM9237904,LDB2,True
GSM9237904,LDHA,False
GSM9237904,LDHB,True
GSM9237904,LDHC,True
GSM9237904,LDLR,True
GSM9237904,LDLRAD1,True
GSM9237904,LEF1,True
GSM9237904,LEFTY2,True
GSM9237904,LEPR,True
GSM9237904,LFNG,True
GSM9237904,LGALS1,True
GSM9237904,LGALS2,True
GSM9237904,LGALS3BP,True
GSM9237904,LGALS7,True
GSM9237904,LGALS7B,False
GSM9237904,LGR5,True
GSM9237904,LHFP,False
GSM9237904,LHPP,True
GSM9237904,LHX9,True
GSM9237904,LIF,True
GSM9237904,LIFR,True
GSM9237904,LIG1,True
GSM9237904,LIG3,True
GSM9237904,LILRA1,True
GSM9237904,LILRA4,True
GSM9237904,LILRA5,True
GSM9237904,LILRB1,True
GSM9237904,LILRB2,True
GSM9237904,LILRB4,True
GSM9237904,LIMD2,True
GSM9237904,LIMS2,True
GSM9237904,LINC-PINT,False
GSM9237904,LINC00152,False
GSM9237904,LINC00528,False
GSM9237904,LINC00685,False
GSM9237904,LINC00861,False
GSM9237904,LINC00877,False
GSM9237904,LINC00926,False
GSM9237904,LINC00936,False
GSM9237904,LINC00944,False
GSM9237904,LINC01272,False
GSM9237904,LINC01480,False
GSM9237904,LINC01571,False
GSM9237904,LITAF,True
GSM9237904,LMCD1,True
GSM9237904,LMNB1,True
GSM9237904,LMO7,True
GSM9237904,LMOD1,True
GSM9237904,LOX,True
