donor,disease,label,gene,cells,detected_cells,detection_fraction,count_sum,full_library_sum,mean_normalized_10000,cohort
138I,IPF,cMonocyte,IL1A,202,4,0.0198019801980198,7,948314,0.0542168072920211,GSE136831
138I,IPF,cMonocyte,IL1B,202,36,0.1782178217821782,134,948314,1.289810735064547,GSE136831
138I,IPF,cMonocyte,IL1R1,202,55,0.2722772277227723,108,948314,1.2448885959125011,GSE136831
138I,IPF,cMonocyte,IL1R2,202,123,0.6089108910891089,650,948314,7.478197143536914,GSE136831
138I,IPF,cMonocyte,IL1RAP,202,113,0.5594059405940595,233,948314,2.654439863308938,GSE136831
138I,IPF,cMonocyte,IL1RN,202,34,0.1683168316831683,62,948314,0.6604626348680098,GSE136831
138I,IPF,cMonocyte,NLRP3,202,137,0.6782178217821783,376,948314,4.029889403362585,GSE136831
138I,IPF,cMonocyte,PYCARD,202,99,0.4900990099009901,150,948314,1.6060921297564406,GSE136831
138I,IPF,cMonocyte,SIGIRR,202,29,0.1435643564356435,32,948314,0.3547448701117258,GSE136831
145I,IPF,B,CASP1,112,4,0.0357142857142857,5,367850,0.1196804493252017,GSE136831
145I,IPF,B,GSDMD,112,9,0.0803571428571428,10,367850,0.2900670158732402,GSE136831
145I,IPF,B,IL1A,112,1,0.0089285714285714,1,367850,0.0200506881396169,GSE136831
145I,IPF,B,IL1B,112,2,0.0178571428571428,3,367850,0.087778732969238,GSE136831
145I,IPF,B,IL1R1,112,3,0.0267857142857142,3,367850,0.1002381032419058,GSE136831
145I,IPF,B,IL1R2,112,0,0.0,0,367850,0.0,GSE136831
145I,IPF,B,IL1RAP,112,5,0.0446428571428571,5,367850,0.1140068804614495,GSE136831
145I,IPF,B,IL1RN,112,2,0.0178571428571428,2,367850,0.0850595340176887,GSE136831
145I,IPF,B,NLRP3,112,2,0.0178571428571428,2,367850,0.0443187584046106,GSE136831
145I,IPF,B,PYCARD,112,11,0.0982142857142857,12,367850,0.3383370779064463,GSE136831
145I,IPF,B,SIGIRR,112,9,0.0803571428571428,10,367850,0.3301300911304868,GSE136831
145I,IPF,Ciliated,CASP1,240,4,0.0166666666666666,4,1675518,0.025093944426327,GSE136831
145I,IPF,Ciliated,GSDMD,240,44,0.1833333333333333,55,1675518,0.337185904713001,GSE136831
145I,IPF,Ciliated,IL1A,240,1,0.0041666666666666,1,1675518,0.0027530007708402,GSE136831
145I,IPF,Ciliated,IL1B,240,9,0.0375,9,1675518,0.0735124445468418,GSE136831
145I,IPF,Ciliated,IL1R1,240,35,0.1458333333333333,53,1675518,0.3081655120495815,GSE136831
145I,IPF,Ciliated,IL1R2,240,4,0.0166666666666666,4,1675518,0.0189688481988194,GSE136831
145I,IPF,Ciliated,IL1RAP,240,13,0.0541666666666666,16,1675518,0.0838781052649103,GSE136831
145I,IPF,Ciliated,IL1RN,240,3,0.0125,3,1675518,0.008500280403308,GSE136831
145I,IPF,Ciliated,NLRP3,240,3,0.0125,3,1675518,0.027514124461864,GSE136831
145I,IPF,Ciliated,PYCARD,240,27,0.1125,35,1675518,0.1707617351422199,GSE136831
145I,IPF,Ciliated,SIGIRR,240,79,0.3291666666666666,108,1675518,0.6018779283118185,GSE136831
145I,IPF,Macrophage,CASP1,1333,235,0.1762940735183795,294,9697873,0.2867613322535665,GSE136831
145I,IPF,Macrophage,GSDMD,1333,191,0.1432858214553638,221,9697873,0.2065372634679613,GSE136831
145I,IPF,Macrophage,IL1A,1333,16,0.0120030007501875,19,9697873,0.0220415867922402,GSE136831
145I,IPF,Macrophage,IL1B,1333,204,0.1530382595648912,547,9697873,0.5506221195686808,GSE136831
145I,IPF,Macrophage,IL1R1,1333,187,0.1402850712678169,274,9697873,0.3328733253380356,GSE136831
145I,IPF,Macrophage,IL1R2,1333,174,0.1305326331582895,537,9697873,0.6431464145437813,GSE136831
145I,IPF,Macrophage,IL1RAP,1333,527,0.3953488372093023,1008,9697873,1.21094131462667,GSE136831
145I,IPF,Macrophage,IL1RN,1333,398,0.2985746436609152,1141,9697873,1.3739764251835271,GSE136831
145I,IPF,Macrophage,NLRP3,1333,715,0.536384096024006,1650,9697873,2.047224571808693,GSE136831
145I,IPF,Macrophage,PYCARD,1333,768,0.5761440360090022,1730,9697873,1.6580035213008302,GSE136831
145I,IPF,Macrophage,SIGIRR,1333,170,0.1275318829707427,182,9697873,0.2031994959877414,GSE136831
145I,IPF,Macrophage_Alveolar,CASP1,1337,548,0.4098728496634256,974,13640963,0.6844066211024001,GSE136831
145I,IPF,Macrophage_Alveolar,GSDMD,1337,394,0.2946896035901271,609,13640963,0.3808835085478676,GSE136831
145I,IPF,Macrophage_Alveolar,IL1A,1337,211,0.1578160059835452,385,13640963,0.2569985568715991,GSE136831
145I,IPF,Macrophage_Alveolar,IL1B,1337,585,0.43754674644727,2318,13640963,1.5072630678047945,GSE136831
145I,IPF,Macrophage_Alveolar,IL1R1,1337,45,0.0336574420344053,47,13640963,0.0481702190282878,GSE136831
145I,IPF,Macrophage_Alveolar,IL1R2,1337,57,0.0426327599102468,69,13640963,0.0915893555506868,GSE136831
145I,IPF,Macrophage_Alveolar,IL1RAP,1337,686,0.5130890052356021,1726,13640963,1.23467361599109,GSE136831
145I,IPF,Macrophage_Alveolar,IL1RN,1337,338,0.2528047868362004,691,13640963,0.5380004105630731,GSE136831
145I,IPF,Macrophage_Alveolar,NLRP3,1337,144,0.1077038145100972,207,13640963,0.2086929443995255,GSE136831
145I,IPF,Macrophage_Alveolar,PYCARD,1337,950,0.7105459985041137,3735,13640963,2.468731542906609,GSE136831
145I,IPF,Macrophage_Alveolar,SIGIRR,1337,155,0.1159311892296185,169,13640963,0.129050662418478,GSE136831
145I,IPF,Multiplet,CASP1,88,15,0.1704545454545454,16,860320,0.3970407775820727,GSE136831
145I,IPF,Multiplet,GSDMD,88,18,0.2045454545454545,18,860320,0.2830238191863384,GSE136831
145I,IPF,Multiplet,IL1A,88,2,0.0227272727272727,2,860320,0.0132754339731284,GSE136831
145I,IPF,Multiplet,IL1B,88,18,0.2045454545454545,31,860320,0.4082525907172273,GSE136831
145I,IPF,Multiplet,IL1R1,88,18,0.2045454545454545,28,860320,0.501902216366543,GSE136831
145I,IPF,Multiplet,IL1R2,88,14,0.1590909090909091,51,860320,0.8635307189620124,GSE136831
145I,IPF,Multiplet,IL1RAP,88,29,0.3295454545454545,70,860320,0.9849840039188588,GSE136831
145I,IPF,Multiplet,IL1RN,88,16,0.1818181818181818,61,860320,0.6811074010334307,GSE136831
145I,IPF,Multiplet,NLRP3,88,35,0.3977272727272727,80,860320,1.235475185447372,GSE136831
145I,IPF,Multiplet,PYCARD,88,36,0.4090909090909091,102,860320,0.893433358804879,GSE136831
145I,IPF,Multiplet,SIGIRR,88,16,0.1818181818181818,24,860320,0.2992174956355498,GSE136831
145I,IPF,NK,CASP1,56,4,0.0714285714285714,4,136023,0.3011189358009951,GSE136831
145I,IPF,NK,GSDMD,56,5,0.0892857142857142,6,136023,0.6142159325093105,GSE136831
145I,IPF,NK,IL1A,56,0,0.0,0,136023,0.0,GSE136831
145I,IPF,NK,IL1B,56,2,0.0357142857142857,2,136023,0.0971913539455087,GSE136831
145I,IPF,NK,IL1R1,56,0,0.0,0,136023,0.0,GSE136831
145I,IPF,NK,IL1R2,56,0,0.0,0,136023,0.0,GSE136831
145I,IPF,NK,IL1RAP,56,1,0.0178571428571428,1,136023,0.0679237080910721,GSE136831
145I,IPF,NK,IL1RN,56,1,0.0178571428571428,1,136023,0.0522903158335076,GSE136831
145I,IPF,NK,NLRP3,56,6,0.1071428571428571,7,136023,0.522440993820584,GSE136831
145I,IPF,NK,PYCARD,56,8,0.1428571428571428,8,136023,0.5283889682078823,GSE136831
145I,IPF,NK,SIGIRR,56,10,0.1785714285714285,13,136023,0.9437011386662354,GSE136831
145I,IPF,T,CASP1,233,17,0.0729613733905579,18,589724,0.2977972318382877,GSE136831
145I,IPF,T,GSDMD,233,13,0.055793991416309,13,589724,0.189297620438991,GSE136831
145I,IPF,T,IL1A,233,0,0.0,0,589724,0.0,GSE136831
145I,IPF,T,IL1B,233,0,0.0,0,589724,0.0,GSE136831
145I,IPF,T,IL1R1,233,4,0.0171673819742489,4,589724,0.0685334534246965,GSE136831
145I,IPF,T,IL1R2,233,3,0.0128755364806866,3,589724,0.0599064540943915,GSE136831
145I,IPF,T,IL1RAP,233,4,0.0171673819742489,4,589724,0.0929689266347661,GSE136831
145I,IPF,T,IL1RN,233,3,0.0128755364806866,3,589724,0.0438516790281101,GSE136831
145I,IPF,T,NLRP3,233,24,0.1030042918454935,28,589724,0.4642280052814086,GSE136831
145I,IPF,T,PYCARD,233,21,0.0901287553648068,24,589724,0.3675763839053165,GSE136831
145I,IPF,T,SIGIRR,233,18,0.0772532188841201,20,589724,0.3590096057560034,GSE136831
145I,IPF,T_Cytotoxic,CASP1,642,47,0.073208722741433,52,1824785,0.2924370683511486,GSE136831
145I,IPF,T_Cytotoxic,GSDMD,642,48,0.0747663551401869,52,1824785,0.3023243970753781,GSE136831
145I,IPF,T_Cytotoxic,IL1A,642,3,0.0046728971962616,4,1824785,0.0097712069666933,GSE136831
145I,IPF,T_Cytotoxic,IL1B,642,7,0.0109034267912772,11,1824785,0.0498176970096129,GSE136831
145I,IPF,T_Cytotoxic,IL1R1,642,4,0.0062305295950155,6,1824785,0.0277523050436194,GSE136831
145I,IPF,T_Cytotoxic,IL1R2,642,9,0.014018691588785,9,1824785,0.0411913597416705,GSE136831
145I,IPF,T_Cytotoxic,IL1RAP,642,23,0.0358255451713395,24,1824785,0.1297585141242575,GSE136831
145I,IPF,T_Cytotoxic,IL1RN,642,6,0.0093457943925233,8,1824785,0.027831691317781,GSE136831
145I,IPF,T_Cytotoxic,NLRP3,642,18,0.02803738317757,21,1824785,0.118017418639521,GSE136831
145I,IPF,T_Cytotoxic,PYCARD,642,75,0.116822429906542,84,1824785,0.4260932185002657,GSE136831
145I,IPF,T_Cytotoxic,SIGIRR,642,99,0.1542056074766355,112,1824785,0.6396547354572019,GSE136831
145I,IPF,cDC2,CASP1,256,47,0.18359375,55,1997492,0.2965644079977663,GSE136831
145I,IPF,cDC2,GSDMD,256,36,0.140625,39,1997492,0.2274616533422946,GSE136831
145I,IPF,cDC2,IL1A,256,3,0.01171875,3,1997492,0.0249013832063815,GSE136831
145I,IPF,cDC2,IL1B,256,55,0.21484375,168,1997492,0.7859469753096718,GSE136831
145I,IPF,cDC2,IL1R1,256,98,0.3828125,223,1997492,1.2146471354619557,GSE136831
145I,IPF,cDC2,IL1R2,256,153,0.59765625,858,1997492,4.239857950911972,GSE136831
145I,IPF,cDC2,IL1RAP,256,130,0.5078125,277,1997492,1.5019384381604768,GSE136831
145I,IPF,cDC2,IL1RN,256,36,0.140625,60,1997492,0.2966006624007061,GSE136831
145I,IPF,cDC2,NLRP3,256,198,0.7734375,940,1997492,4.681363798530426,GSE136831
145I,IPF,cDC2,PYCARD,256,159,0.62109375,320,1997492,1.6355051695814646,GSE136831
145I,IPF,cDC2,SIGIRR,256,35,0.13671875,43,1997492,0.1946947804690765,GSE136831
145I,IPF,cMonocyte,CASP1,227,50,0.2202643171806167,61,769901,0.7897032637183075,GSE136831
145I,IPF,cMonocyte,GSDMD,227,19,0.0837004405286343,21,769901,0.2692607283425899,GSE136831
145I,IPF,cMonocyte,IL1A,227,2,0.0088105726872246,2,769901,0.014411198654529,GSE136831
145I,IPF,cMonocyte,IL1B,227,53,0.2334801762114537,169,769901,2.0302144241089675,GSE136831
145I,IPF,cMonocyte,IL1R1,227,29,0.1277533039647577,42,769901,0.5030558465771899,GSE136831
145I,IPF,cMonocyte,IL1R2,227,148,0.6519823788546255,735,769901,10.496702062478354,GSE136831
145I,IPF,cMonocyte,IL1RAP,227,157,0.6916299559471366,354,769901,5.159416965396492,GSE136831
145I,IPF,cMonocyte,IL1RN,227,17,0.0748898678414096,19,769901,0.2918029225797292,GSE136831
145I,IPF,cMonocyte,NLRP3,227,169,0.7444933920704846,472,769901,6.819394940836178,GSE136831
145I,IPF,cMonocyte,PYCARD,227,95,0.4185022026431718,149,769901,1.9151119831199863,GSE136831
145I,IPF,cMonocyte,SIGIRR,227,13,0.0572687224669603,13,769901,0.1376820503997876,GSE136831
145I,IPF,ncMonocyte,CASP1,105,40,0.3809523809523809,61,502529,1.2701835409375597,GSE136831
145I,IPF,ncMonocyte,GSDMD,105,15,0.1428571428571428,17,502529,0.3512130791342897,GSE136831
145I,IPF,ncMonocyte,IL1A,105,0,0.0,0,502529,0.0,GSE136831
145I,IPF,ncMonocyte,IL1B,105,29,0.2761904761904762,92,502529,1.9382290954875896,GSE136831
145I,IPF,ncMonocyte,IL1R1,105,3,0.0285714285714285,3,502529,0.0500421551986697,GSE136831
145I,IPF,ncMonocyte,IL1R2,105,20,0.1904761904761904,46,502529,0.7468511421575903,GSE136831
145I,IPF,ncMonocyte,IL1RAP,105,35,0.3333333333333333,45,502529,0.9157762290411778,GSE136831
145I,IPF,ncMonocyte,IL1RN,105,2,0.019047619047619,2,502529,0.0426027638558837,GSE136831
145I,IPF,ncMonocyte,NLRP3,105,40,0.3809523809523809,94,502529,1.6074598664641104,GSE136831
145I,IPF,ncMonocyte,PYCARD,105,52,0.4952380952380952,94,502529,2.01450167869491,GSE136831
145I,IPF,ncMonocyte,SIGIRR,105,15,0.1428571428571428,16,502529,0.2617794564780411,GSE136831
157I,IPF,B,CASP1,397,14,0.035264483627204,17,1799941,0.0871163090850244,GSE136831
157I,IPF,B,GSDMD,397,39,0.0982367758186398,46,1799941,0.2527380061568856,GSE136831
157I,IPF,B,IL1A,397,1,0.0025188916876574,1,1799941,0.0015109421676308,GSE136831
157I,IPF,B,IL1B,397,6,0.0151133501259445,15,1799941,0.0485492161768749,GSE136831
157I,IPF,B,IL1R1,397,3,0.0075566750629722,3,1799941,0.0221476322896625,GSE136831
157I,IPF,B,IL1R2,397,1,0.0025188916876574,1,1799941,0.0056808563095566,GSE136831
157I,IPF,B,IL1RAP,397,17,0.0428211586901763,18,1799941,0.1056813333520132,GSE136831
157I,IPF,B,IL1RN,397,6,0.0151133501259445,6,1799941,0.0293194593420404,GSE136831
157I,IPF,B,NLRP3,397,5,0.0125944584382871,5,1799941,0.0230750802608574,GSE136831
157I,IPF,B,PYCARD,397,26,0.0654911838790932,32,1799941,0.156793655526333,GSE136831
157I,IPF,B,SIGIRR,397,38,0.0957178841309823,43,1799941,0.2351360604632842,GSE136831
157I,IPF,Basal,CASP1,65,5,0.0769230769230769,7,753280,0.0261475770275482,GSE136831
157I,IPF,Basal,GSDMD,65,16,0.2461538461538461,19,753280,0.2598048055088528,GSE136831
157I,IPF,Basal,IL1A,65,0,0.0,0,753280,0.0,GSE136831
157I,IPF,Basal,IL1B,65,0,0.0,0,753280,0.0,GSE136831
157I,IPF,Basal,IL1R1,65,32,0.4923076923076923,77,753280,1.3808389223486524,GSE136831
157I,IPF,Basal,IL1R2,65,1,0.0153846153846153,1,753280,0.0242201123813214,GSE136831
157I,IPF,Basal,IL1RAP,65,19,0.2923076923076923,33,753280,0.5485350752093106,GSE136831
157I,IPF,Basal,IL1RN,65,9,0.1384615384615384,22,753280,0.1304779108942859,GSE136831
157I,IPF,Basal,NLRP3,65,1,0.0153846153846153,1,753280,0.0018901876578306,GSE136831
157I,IPF,Basal,PYCARD,65,17,0.2615384615384615,43,753280,0.2973051788654337,GSE136831
157I,IPF,Basal,SIGIRR,65,14,0.2153846153846154,17,753280,0.2014473746838822,GSE136831
157I,IPF,Ciliated,CASP1,373,7,0.0187667560321715,7,3580565,0.0149019428482661,GSE136831
157I,IPF,Ciliated,GSDMD,373,97,0.260053619302949,141,3580565,0.3618563398490378,GSE136831
157I,IPF,Ciliated,IL1A,373,1,0.002680965147453,1,3580565,0.0093641814441253,GSE136831
157I,IPF,Ciliated,IL1B,373,8,0.0214477211796246,8,3580565,0.0189121832515524,GSE136831
157I,IPF,Ciliated,IL1R1,373,52,0.1394101876675603,65,3580565,0.1866313584461373,GSE136831
157I,IPF,Ciliated,IL1R2,373,3,0.0080428954423592,4,3580565,0.0110260829110316,GSE136831
157I,IPF,Ciliated,IL1RAP,373,15,0.0402144772117962,16,3580565,0.0395727489409801,GSE136831
157I,IPF,Ciliated,IL1RN,373,9,0.0241286863270777,9,3580565,0.0227124265392837,GSE136831
157I,IPF,Ciliated,NLRP3,373,17,0.0455764075067024,17,3580565,0.0550754311255862,GSE136831
157I,IPF,Ciliated,PYCARD,373,59,0.1581769436997319,71,3580565,0.204507663281375,GSE136831
157I,IPF,Ciliated,SIGIRR,373,111,0.2975871313672922,158,3580565,0.4349080033377,GSE136831
157I,IPF,Club,CASP1,217,7,0.032258064516129,8,2236649,0.0224980147806619,GSE136831
157I,IPF,Club,GSDMD,217,47,0.216589861751152,66,2236649,0.2734017637454498,GSE136831
157I,IPF,Club,IL1A,217,1,0.0046082949308755,1,2236649,0.0013895892804859,GSE136831
157I,IPF,Club,IL1B,217,6,0.0276497695852534,8,2236649,0.0308473075258524,GSE136831
157I,IPF,Club,IL1R1,217,115,0.5299539170506913,765,2236649,2.6963519038241386,GSE136831
157I,IPF,Club,IL1R2,217,5,0.0230414746543778,6,2236649,0.0144136384422367,GSE136831
157I,IPF,Club,IL1RAP,217,32,0.1474654377880184,45,2236649,0.2350545087119182,GSE136831
157I,IPF,Club,IL1RN,217,7,0.032258064516129,7,2236649,0.022506190571477,GSE136831
157I,IPF,Club,NLRP3,217,8,0.0368663594470046,9,2236649,0.0324327323614329,GSE136831
157I,IPF,Club,PYCARD,217,34,0.1566820276497695,49,2236649,0.136453227043105,GSE136831
157I,IPF,Club,SIGIRR,217,30,0.1382488479262673,49,2236649,0.1402370714688545,GSE136831
157I,IPF,Goblet,CASP1,82,2,0.024390243902439,3,1152685,0.0136299431309564,GSE136831
157I,IPF,Goblet,GSDMD,82,22,0.2682926829268293,27,1152685,0.2304901928370883,GSE136831
157I,IPF,Goblet,IL1A,82,0,0.0,0,1152685,0.0,GSE136831
157I,IPF,Goblet,IL1B,82,3,0.0365853658536585,3,1152685,0.0309707981318955,GSE136831
157I,IPF,Goblet,IL1R1,82,66,0.8048780487804879,380,1152685,3.573485095425524,GSE136831
157I,IPF,Goblet,IL1R2,82,0,0.0,0,1152685,0.0,GSE136831
157I,IPF,Goblet,IL1RAP,82,14,0.1707317073170731,21,1152685,0.1792679995830592,GSE136831
157I,IPF,Goblet,IL1RN,82,5,0.0609756097560975,8,1152685,0.0697554256705678,GSE136831
157I,IPF,Goblet,NLRP3,82,4,0.048780487804878,4,1152685,0.0299601332236304,GSE136831
157I,IPF,Goblet,PYCARD,82,13,0.1585365853658536,16,1152685,0.1062596814631914,GSE136831
157I,IPF,Goblet,SIGIRR,82,19,0.2317073170731707,27,1152685,0.2828909871269037,GSE136831
157I,IPF,Macrophage,CASP1,3222,329,0.1021104903786468,402,26166938,0.1562946333787945,GSE136831
157I,IPF,Macrophage,GSDMD,3222,457,0.1418373680943513,546,26166938,0.2166463398811021,GSE136831
157I,IPF,Macrophage,IL1A,3222,36,0.0111731843575419,59,26166938,0.02677013707471,GSE136831
157I,IPF,Macrophage,IL1B,3222,364,0.1129733085040347,1049,26166938,0.4852704718956201,GSE136831
157I,IPF,Macrophage,IL1R1,3222,691,0.2144630664183736,1000,26166938,0.486059596296028,GSE136831
157I,IPF,Macrophage,IL1R2,3222,487,0.1511483550589696,1248,26166938,0.6677246181941441,GSE136831
157I,IPF,Macrophage,IL1RAP,3222,703,0.2181874612042209,1114,26166938,0.474492999994184,GSE136831
157I,IPF,Macrophage,IL1RN,3222,766,0.2377405338299193,2184,26166938,1.087847995910956,GSE136831
157I,IPF,Macrophage,NLRP3,3222,1190,0.3693358162631905,2372,26166938,1.1273458579491182,GSE136831
157I,IPF,Macrophage,PYCARD,3222,1249,0.3876474239602731,2419,26166938,0.8690780425353904,GSE136831
157I,IPF,Macrophage,SIGIRR,3222,406,0.1260086902545003,473,26166938,0.1919161387586848,GSE136831
157I,IPF,Macrophage_Alveolar,CASP1,825,317,0.3842424242424242,534,10192635,0.476595981378088,GSE136831
157I,IPF,Macrophage_Alveolar,GSDMD,825,274,0.3321212121212121,403,10192635,0.3909073641498824,GSE136831
157I,IPF,Macrophage_Alveolar,IL1A,825,143,0.1733333333333333,336,10192635,0.3212441720549573,GSE136831
157I,IPF,Macrophage_Alveolar,IL1B,825,258,0.3127272727272727,989,10192635,0.864275072174145,GSE136831
157I,IPF,Macrophage_Alveolar,IL1R1,825,29,0.0351515151515151,33,10192635,0.0386970836562259,GSE136831
157I,IPF,Macrophage_Alveolar,IL1R2,825,30,0.0363636363636363,48,10192635,0.0787004977754279,GSE136831
157I,IPF,Macrophage_Alveolar,IL1RAP,825,478,0.5793939393939394,1086,10192635,1.1185457561564949,GSE136831
157I,IPF,Macrophage_Alveolar,IL1RN,825,263,0.3187878787878788,522,10192635,0.527784296160679,GSE136831
157I,IPF,Macrophage_Alveolar,NLRP3,825,98,0.1187878787878787,192,10192635,0.2623748450774408,GSE136831
157I,IPF,Macrophage_Alveolar,PYCARD,825,612,0.7418181818181818,1991,10192635,1.8567777043232048,GSE136831
157I,IPF,Macrophage_Alveolar,SIGIRR,825,103,0.1248484848484848,126,10192635,0.1449443675152313,GSE136831
157I,IPF,Multiplet,CASP1,113,15,0.1327433628318584,21,1313383,0.1487731312103121,GSE136831
157I,IPF,Multiplet,GSDMD,113,27,0.2389380530973451,37,1313383,0.2146698749573635,GSE136831
157I,IPF,Multiplet,IL1A,113,5,0.0442477876106194,13,1313383,0.0670643470881016,GSE136831
157I,IPF,Multiplet,IL1B,113,12,0.1061946902654867,54,1313383,0.4436758252205863,GSE136831
157I,IPF,Multiplet,IL1R1,113,47,0.415929203539823,135,1313383,1.08107855114024,GSE136831
157I,IPF,Multiplet,IL1R2,113,13,0.1150442477876106,29,1313383,0.3936323990985182,GSE136831
157I,IPF,Multiplet,IL1RAP,113,22,0.1946902654867256,39,1313383,0.2547740415771864,GSE136831
157I,IPF,Multiplet,IL1RN,113,19,0.168141592920354,33,1313383,0.2856398800112332,GSE136831
157I,IPF,Multiplet,NLRP3,113,29,0.2566371681415929,50,1313383,0.5518585685106002,GSE136831
157I,IPF,Multiplet,PYCARD,113,40,0.3539823008849557,74,1313383,0.5054127020896928,GSE136831
157I,IPF,Multiplet,SIGIRR,113,29,0.2566371681415929,36,1313383,0.2369311538291613,GSE136831
157I,IPF,NK,CASP1,235,14,0.0595744680851063,15,732913,0.1883565340373875,GSE136831
157I,IPF,NK,GSDMD,235,13,0.0553191489361702,13,732913,0.1792391353883268,GSE136831
157I,IPF,NK,IL1A,235,0,0.0,0,732913,0.0,GSE136831
157I,IPF,NK,IL1B,235,2,0.0085106382978723,2,732913,0.0188920267818447,GSE136831
157I,IPF,NK,IL1R1,235,4,0.0170212765957446,5,732913,0.0367007562776621,GSE136831
157I,IPF,NK,IL1R2,235,2,0.0085106382978723,5,732913,0.0193986611127535,GSE136831
157I,IPF,NK,IL1RAP,235,6,0.025531914893617,10,732913,0.0864055159713163,GSE136831
157I,IPF,NK,IL1RN,235,2,0.0085106382978723,2,732913,0.0305419871074426,GSE136831
157I,IPF,NK,NLRP3,235,7,0.0297872340425531,12,732913,0.1358966942564266,GSE136831
157I,IPF,NK,PYCARD,235,33,0.1404255319148936,34,732913,0.449060338366801,GSE136831
157I,IPF,NK,SIGIRR,235,55,0.2340425531914893,64,732913,0.8370931866588897,GSE136831
157I,IPF,T,CASP1,271,9,0.033210332103321,9,1048800,0.0904265055573198,GSE136831
157I,IPF,T,GSDMD,271,17,0.062730627306273,18,1048800,0.1805933881043319,GSE136831
157I,IPF,T,IL1A,271,0,0.0,0,1048800,0.0,GSE136831
157I,IPF,T,IL1B,271,1,0.003690036900369,1,1048800,0.0087711835045614,GSE136831
157I,IPF,T,IL1R1,271,5,0.018450184501845,5,1048800,0.0448891556084581,GSE136831
157I,IPF,T,IL1R2,271,0,0.0,0,1048800,0.0,GSE136831
157I,IPF,T,IL1RAP,271,12,0.044280442804428,14,1048800,0.1538663324014506,GSE136831
157I,IPF,T,IL1RN,271,3,0.011070110701107,3,1048800,0.044112857575002,GSE136831
157I,IPF,T,NLRP3,271,26,0.0959409594095941,32,1048800,0.3164215406510211,GSE136831
157I,IPF,T,PYCARD,271,25,0.092250922509225,28,1048800,0.2609156892224271,GSE136831
157I,IPF,T,SIGIRR,271,38,0.1402214022140221,43,1048800,0.4303372238082223,GSE136831
157I,IPF,T_Cytotoxic,CASP1,296,16,0.054054054054054,16,1050908,0.1755129359406565,GSE136831
157I,IPF,T_Cytotoxic,GSDMD,296,28,0.0945945945945946,31,1050908,0.2638811916669613,GSE136831
157I,IPF,T_Cytotoxic,IL1A,296,1,0.0033783783783783,1,1050908,0.01108755621391,GSE136831
157I,IPF,T_Cytotoxic,IL1B,296,1,0.0033783783783783,1,1050908,0.0114288849065574,GSE136831
157I,IPF,T_Cytotoxic,IL1R1,296,3,0.0101351351351351,3,1050908,0.0160599996464672,GSE136831
157I,IPF,T_Cytotoxic,IL1R2,296,2,0.0067567567567567,2,1050908,0.0224797676025839,GSE136831
