cohort,view,resource,family,ligand,receptor,source,source_label,target,target_label,cell_floor,prior_count,n_control,n_IPF,difference_IPF_minus_control,ligand_component_difference,receptor_component_difference,loo_min,loo_max,inference
GSE135893,broad,consensus,core,AREG,ERBB3,AT2,__broad__,fibroblasts,__broad__,30,0.5,3,3,0.506212724522376,2.5234974466099844,-1.5110719975652327,0.256589232650259,0.7169434980405605,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,FGF7,NRP1,fibroblasts,__broad__,AT2,__broad__,30,0.5,3,3,1.1145953414962255,1.5013327418339228,0.7278579411585282,0.8070369012764518,1.6800172573679015,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,FGF7,FGFR1,fibroblasts,__broad__,AT2,__broad__,30,0.5,3,3,1.050368892860364,1.5013327418339228,0.5994050438868079,0.7954266515869728,1.1943634424249323,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,FGF7,FGFR2,fibroblasts,__broad__,AT2,__broad__,30,0.5,3,3,0.7815425377664749,1.5013327418339228,0.061752333699025996,0.538490635393539,1.1666377102219716,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,FGF7,FGFR4,fibroblasts,__broad__,AT2,__broad__,30,0.5,3,3,0.11106432035472613,1.5013327418339228,-1.2792041011244712,-0.26656550565763704,0.46781490969560835,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,FGF7,FGFR3,fibroblasts,__broad__,AT2,__broad__,30,0.5,3,3,0.6725182682291795,1.5013327418339228,-0.15629620537556388,0.27330652020071344,1.1994884707008415,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,CXCL12,CD4,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,1.4052597190751381,2.3181415078908314,0.492377930259444,1.1876808721927876,1.6809876355286857,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,CXCL12,ITGB3,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,2.433093388563041,2.3181415078908314,2.5480452692352498,1.9529108996585727,3.114446280976288,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,CXCL12,ITGB1,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,1.4141707171169076,2.3181415078908314,0.5101999263429846,1.2855721923991572,1.5974792231034831,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,CXCL12,ITGAV,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,1.580370852916042,2.3181415078908314,0.8426001979412527,1.3946674607344365,1.8422743632940284,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,CXCL12,ITGA5,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,1.5223707316744948,2.3181415078908314,0.7265999554581608,1.310407060417952,1.810676297454802,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,CXCL12,ITGA4,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,1.209909390364607,2.3181415078908314,0.10167727283838257,0.872042186552596,1.4210201295258331,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,CXCL12,ACKR3,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,1.159927199262027,2.3181415078908314,0.0017128906332222193,0.9201783443615268,1.4028196464512215,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,CXCL12,AVPR1A,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,1.3416849901643104,2.3181415078908314,0.3652284724377908,1.0644556019007614,1.4717239672919393,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,CXCL12,MTNR1A,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,1.1590707539454166,2.3181415078908314,1.7763568394002505e-15,1.0045230408657497,1.3655344511278174,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,1.3708726332135317,2.3181415078908314,0.42360375853623267,0.9918886706027896,1.968441661377323,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,1.2683564102955005,2.3181415078908314,0.2185713127001705,1.0245049509238746,1.3950479187766847,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,CXCL12,CXCR4,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,1.4192970192474244,2.3181415078908314,0.5204525306040182,1.2744459378717892,1.6282195047283983,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,CXCL12,GRM7,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,1.4800777315422384,2.3181415078908314,0.6420139551936463,1.1835089319113856,1.6865414287246392,descriptive_no_p_value
GSE135893,broad,consensus,core,HBEGF,EGFR_ERBB2,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,0.4147461854401122,1.2272645134209093,-0.3977721425406848,0.2781362818503199,0.4940952331824464,descriptive_no_p_value
GSE135893,broad,consensus,core,HBEGF,EGFR_ERBB2,AT2,__broad__,fibroblasts,__broad__,30,0.5,3,3,1.5075259965989192,3.3749924886000735,-0.35994049540223605,1.1771375380904665,1.9272722390660517,descriptive_no_p_value
GSE135893,broad,consensus,core,HBEGF,ERBB2_ERBB4,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,1.5061846065488083,1.2272645134209093,1.7851046996767082,1.2695235423500746,1.9674260069144012,descriptive_no_p_value
GSE135893,broad,consensus,core,HBEGF,ERBB2_ERBB4,AT2,__broad__,fibroblasts,__broad__,30,0.5,3,3,2.8092650327512896,3.3749924886000735,2.243537576902506,2.1919381669917772,3.5977107946322193,descriptive_no_p_value
GSE135893,broad,consensus,core,HBEGF,CD44,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,0.8506711037829398,1.2272645134209093,0.4740776941449676,0.6873264988218128,1.0410843207531002,descriptive_no_p_value
GSE135893,broad,consensus,core,HBEGF,CD44,AT2,__broad__,fibroblasts,__broad__,30,0.5,3,3,2.0091539206773756,3.3749924886000735,0.6433153527546764,1.497224260054753,2.5442301167282952,descriptive_no_p_value
GSE135893,broad,consensus,core,HBEGF,PRLR,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,0.8753499340292352,1.2272645134209093,0.5234353546375612,0.6386888698305015,1.3365913343948281,descriptive_no_p_value
GSE135893,broad,consensus,core,HBEGF,PRLR,AT2,__broad__,fibroblasts,__broad__,30,0.5,3,3,1.5765131339710194,3.3749924886000735,-0.2219662206580345,0.9591862682115069,2.364958895851949,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,CCL2,ACKR2,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,0.9891503214251647,2.7686116686744207,-0.7903110258240917,0.8052956934254594,1.2221384848079695,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,CXCL12,DPP4,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,2.6613341304664284,2.3181415078908314,3.004526753042025,2.1437180119058676,2.980536499123708,descriptive_no_p_value
GSE135893,broad,consensus,core,TGFB1,ENG,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,-0.08160315545591423,-0.2783959376251408,0.11518962671331412,-0.14004664997493954,-0.0047800662138177685,descriptive_no_p_value
GSE135893,broad,consensus,core,HBEGF,CD9,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,1.0569047697168923,1.2272645134209093,0.8865450260128753,0.7786517499709928,1.5734855663129421,descriptive_no_p_value
GSE135893,broad,consensus,core,HBEGF,CD9,AT2,__broad__,fibroblasts,__broad__,30,0.5,3,3,2.1850350900305076,3.3749924886000735,0.9950776914609429,1.5140355406919541,3.028820248141894,descriptive_no_p_value
GSE135893,broad,consensus,core,HBEGF,CD82,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,0.7652217230918925,1.2272645134209093,0.303178932762874,0.5941320575547122,0.9746377089950089,descriptive_no_p_value
GSE135893,broad,consensus,core,HBEGF,CD82,AT2,__broad__,fibroblasts,__broad__,30,0.5,3,3,2.025887536306919,3.3749924886000735,0.6767825840137629,1.4620513411770855,2.405433121612221,descriptive_no_p_value
GSE135893,broad,consensus,core,TGFB1,CAV1,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,0.15650577115804687,-0.2783959376251408,0.5914074799412301,0.044412595024402535,0.33024710434002547,descriptive_no_p_value
GSE135893,broad,consensus,exploratory,CXCL12,SDC4,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,1.6574037155575319,2.3181415078908314,0.9966659232242341,1.5000954029062852,1.7652822395471173,descriptive_no_p_value
GSE135893,broad,consensus,core,TGFB1,LPP,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,0.29600037508845656,-0.2783959376251408,0.8703966878020521,0.09720819892435628,0.44614205355560355,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,IL1B,IL1R2,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,1.0837022442192854,2.0745424054776436,0.09286208296092657,0.8540132580769519,1.4526732855496718,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,IL1B,IL1R2,macrophages,__broad__,AT2,__broad__,30,0.5,6,8,-0.0979376829754166,0.5002928543656138,-0.696168220316447,-0.41615593173158016,0.2390029257699342,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,IL1B,IL1R2,AT2,__broad__,fibroblasts,__broad__,30,0.5,3,3,1.2660373992087148,1.8366423457946768,0.6954324526227527,0.4841464213344293,2.4271461384287027,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,AREG,EGFR,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,0.9325028031961988,1.8441386964332382,0.020866909959159408,0.12827929663558457,1.4489245441233622,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,AREG,EGFR,AT2,__broad__,fibroblasts,__broad__,30,0.5,3,3,1.2587863683456133,2.5234974466099844,-0.005924709918756044,0.692503432890649,1.6049559480351006,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,HBEGF,EGFR,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,0.6240657116900348,1.2272645134209093,0.020866909959159408,0.46493026503132207,0.7956727967642934,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,HBEGF,EGFR,AT2,__broad__,fibroblasts,__broad__,30,0.5,3,3,1.684533889340659,3.3749924886000735,-0.005924709918756044,1.2476197002993343,2.0336125427590073,descriptive_no_p_value
GSE135893,broad,cellchatdb,exploratory,FGF7,FGFR2,fibroblasts,__broad__,AT2,__broad__,30,0.5,3,3,0.7815425377664749,1.5013327418339228,0.061752333699025996,0.538490635393539,1.1666377102219716,descriptive_no_p_value
GSE135893,broad,cellchatdb,exploratory,FGF10,FGFR2,fibroblasts,__broad__,AT2,__broad__,30,0.5,3,3,1.1216469871526606,2.181541640606294,0.061752333699025996,0.655504085631287,1.358972708041057,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,HBEGF,ERBB4,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,1.5061846065488083,1.2272645134209093,1.7851046996767082,1.2695235423500746,1.9674260069144012,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,HBEGF,ERBB4,AT2,__broad__,fibroblasts,__broad__,30,0.5,3,3,2.8092650327512896,3.3749924886000735,2.243537576902506,2.1919381669917772,3.5977107946322193,descriptive_no_p_value
GSE135893,broad,cellchatdb,exploratory,CXCL12,ACKR3,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,1.159927199262027,2.3181415078908314,0.0017128906332222193,0.9201783443615268,1.4028196464512215,descriptive_no_p_value
GSE135893,broad,cellchatdb,exploratory,CCL2,CCR2,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,2.1135557591503664,2.7686116686744207,1.4584998496263122,1.0734817739502374,2.8345895988779706,descriptive_no_p_value
GSE135893,broad,cellchatdb,exploratory,CXCL12,CXCR4,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,1.4192970192474244,2.3181415078908314,0.5204525306040182,1.2744459378717892,1.6282195047283983,descriptive_no_p_value
GSE135893,broad,cellchatdb,exploratory,CCL2,ACKR1,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,3.294756954331646,2.7686116686744207,3.8209022399888704,3.150743172040042,3.5925411787022687,descriptive_no_p_value
GSE135893,broad,cellchatdb,exploratory,CCL2,ACKR2,fibroblasts,__broad__,macrophages,__broad__,30,0.5,3,7,0.9891503214251647,2.7686116686744207,-0.7903110258240917,0.8052956934254594,1.2221384848079695,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,IL1A,IL1R1_IL1RAP,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,0.45564231842600744,0.518027403700823,0.39325723315118966,0.19433693684978826,0.9660032628584752,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,IL1A,IL1R1_IL1RAP,macrophages,__broad__,AT2,__broad__,30,0.5,6,8,-0.3755612976189706,-0.21920616039075713,-0.5319164348471841,-0.6711807749890155,0.1630742642948695,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,IL1A,IL1R1_IL1RAP,AT2,__broad__,fibroblasts,__broad__,30,0.5,3,3,0.5499677200740635,-0.2659834048186833,1.36591884496681,0.3121978193599776,0.7269187900338226,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,IL1B,IL1R1_IL1RAP,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,1.2338998193144173,2.0745424054776436,0.39325723315118966,0.8890818005192216,1.8861954340265337,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,IL1B,IL1R1_IL1RAP,macrophages,__broad__,AT2,__broad__,30,0.5,6,8,-0.01581179024078505,0.5002928543656138,-0.5319164348471841,-0.24890533710266727,0.5723612757395165,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,IL1B,IL1R1_IL1RAP,AT2,__broad__,fibroblasts,__broad__,30,0.5,3,3,1.6012805953807439,1.8366423457946768,1.36591884496681,0.7399640360458052,2.614686353319588,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,TGFB1,TGFBR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,0.043025101832168566,-0.2783959376251408,0.36444614128947705,-0.17228939178039404,0.2014654181052613,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,IL1A,IL1R2,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,0.3054447433308749,0.518027403700823,0.09286208296092657,0.048292189716062195,0.6998017771346299,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,IL1A,IL1R2,macrophages,__broad__,AT2,__broad__,30,0.5,6,8,-0.45768719035360217,-0.21920616039075713,-0.696168220316447,-0.7068593048603586,-0.16309140962364002,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,IL1A,IL1R2,AT2,__broad__,fibroblasts,__broad__,30,0.5,3,3,0.21472452390203467,-0.2659834048186833,0.6954324526227527,0.028396557378001952,0.4717949276724599,descriptive_no_p_value
GSE135893,broad,cellchatdb,exploratory,FGF10,FGFR1,fibroblasts,__broad__,AT2,__broad__,30,0.5,3,3,1.3904733422465507,2.181541640606294,0.5994050438868079,1.2067087029731365,1.6159087242344916,descriptive_no_p_value
GSE135893,broad,cellchatdb,exploratory,FGF7,FGFR1,fibroblasts,__broad__,AT2,__broad__,30,0.5,3,3,1.050368892860364,1.5013327418339228,0.5994050438868079,0.7954266515869728,1.1943634424249323,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,TGFB1,ACVR1B_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,0.6416085519764945,-0.2783959376251408,1.5616130415781302,0.4175844966873905,0.8101490494935302,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,TGFB1,ACVR1C_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,-0.5344203138133361,-0.2783959376251408,-0.7904446900015326,-0.8187027132037232,-0.027969213944448512,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,TGFB1,ACVR1_TGFBR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,-0.07475142292647963,-0.2783959376251408,0.12889309177217978,-0.24656823997119215,0.1271865699144623,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,AREG,EGFR_ERBB2,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,0.7231832769462772,1.8441386964332382,-0.3977721425406848,0.032745913809744565,1.1345017497707346,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,AREG,EGFR_ERBB2,AT2,__broad__,fibroblasts,__broad__,30,0.5,3,3,1.0817784756038735,2.5234974466099844,-0.35994049540223605,0.7722284304575577,1.498615644342146,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,HBEGF,EGFR_ERBB2,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,0.4147461854401122,1.2272645134209093,-0.3977721425406848,0.2781362818503199,0.4940952331824464,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,HBEGF,EGFR_ERBB2,AT2,__broad__,fibroblasts,__broad__,30,0.5,3,3,1.5075259965989192,3.3749924886000735,-0.35994049540223605,1.1771375380904665,1.9272722390660517,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,HBEGF,ERBB2_ERBB4,macrophages,__broad__,fibroblasts,__broad__,30,0.5,3,7,1.5061846065488083,1.2272645134209093,1.7851046996767082,1.2695235423500746,1.9674260069144012,descriptive_no_p_value
GSE135893,broad,cellchatdb,core,HBEGF,ERBB2_ERBB4,AT2,__broad__,fibroblasts,__broad__,30,0.5,3,3,2.8092650327512896,3.3749924886000735,2.243537576902506,2.1919381669917772,3.5977107946322193,descriptive_no_p_value
GSE135893,subtype,consensus,core,TGFB1,ITGAV_ITGB6,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,0.5,3,6,0.3029783568114568,-0.2217106231807593,0.8276673368036734,0.056391159477608976,0.4046061424653895,descriptive_no_p_value
GSE135893,subtype,consensus,core,TGFB1,ACVR1B_TGFBR2,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,0.5,3,6,0.8131684366964596,-0.2217106231807593,1.8480474965736806,0.3315330278748574,1.2082631656514646,descriptive_no_p_value
GSE135893,subtype,consensus,core,TGFB1,TGFBR1_TGFBR2,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,0.5,3,6,0.15483888649849575,-0.2217106231807593,0.5313883961777526,-0.026762505680815174,0.28595887459172786,descriptive_no_p_value
GSE135893,subtype,consensus,core,TGFB1,ACVR1_TGFBR1_TGFBR2,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,0.5,3,6,-0.0009589127780618156,-0.2217106231807593,0.21979279762463744,-0.18569804378550803,0.17482581414846443,descriptive_no_p_value
GSE135893,subtype,consensus,core,TGFB1,ACVR1_TGFBR2,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,0.5,3,6,-0.10893879584464194,-0.2217106231807593,0.003833031491472738,-0.41370576398040537,0.07618244063304225,descriptive_no_p_value
GSE135893,subtype,consensus,core,TGFB1,ACVR1C_TGFBR2,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,0.5,3,6,0.034520066499678315,-0.2217106231807593,0.2907507561801167,-0.10623796784515482,0.08743226552132244,descriptive_no_p_value
GSE135893,subtype,consensus,core,TGFB1,EGFR,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,0.5,3,6,-0.19914416908560817,-0.2217106231807593,-0.17657771499045705,-0.39589011830289955,-0.060130142766761985,descriptive_no_p_value
GSE135893,subtype,consensus,core,TGFB1,ITGB3,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,0.5,3,6,0.7374244328569586,-0.2217106231807593,1.6965594888946782,0.5118075740331571,1.1343209066129596,descriptive_no_p_value
GSE135893,subtype,consensus,core,TGFB1,ITGB1,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,0.5,3,6,0.2589324205542436,-0.2217106231807593,0.7395754642892491,0.11657163951209171,0.3712044042534064,descriptive_no_p_value
GSE135893,subtype,consensus,core,TGFB1,ITGB5,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,0.5,3,6,0.0028281588746654762,-0.2217106231807593,0.2273669409300929,-0.17998398152810768,0.17236504375848494,descriptive_no_p_value
GSE135893,subtype,consensus,core,TGFB1,ITGB8,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,0.5,3,6,1.0776961188410095,-0.2217106231807593,2.3771028608627773,0.6049215585937642,1.3545507950195113,descriptive_no_p_value
GSE135893,subtype,consensus,core,TGFB1,SDC2,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,0.5,3,6,0.22664383135344668,-0.2217106231807593,0.6749982858876518,0.13847529081403387,0.3548254022782036,descriptive_no_p_value
GSE135893,subtype,consensus,core,TGFB1,ACVRL1,macrophages,Macrophages,fibroblasts,Myofibroblasts,30,0.5,3,6,-0.5748088540105769,-0.2217106231807593,-0.927907084840395,-0.708545143610011,-0.4282406791371516,descriptive_no_p_value
