cluster,gene,scores,log2FC,pval,pval_adj,frac_expressing_in_cluster,frac_expressing_other
19,ANKRD29,15.039465,5.2092333,4.048087244844095e-51,3.333060101163133e-47,1.0,0.12901351155019614
19,GGTLC1,14.973441,5.25117,1.0950470081505468e-50,6.762189037081664e-47,1.0,0.15007990701728896
19,TMSB4X,14.953423,3.1311908,1.4794497060143466e-50,7.308777437652075e-47,1.0,0.9718146157198896
19,EMP2,14.923205,4.15625,2.328158609946671e-50,9.584640970715454e-47,1.0,0.9170419875054482
19,COL8A1,14.91051,5.1932535,2.8159127187908163e-50,9.936551438121709e-47,0.9882352941176471,0.11753595815778003
19,CD151,14.826964,3.313475,9.806890101178304e-50,3.0279999048650662e-46,1.0,0.6633735289844545
19,PALM2-AKAP2,14.778844,7.5457253,2.0058057741574663e-49,5.505045380829286e-46,0.9411764705882353,0.028040098794130466
19,KRT7,14.73566,3.6172194,3.804630857213313e-49,9.026556426937957e-46,1.0,0.7392125526659886
19,CLIC3,14.731944,4.708104,4.019761171463403e-49,9.026556426937957e-46,1.0,0.27052157489466805
19,LAMA3,14.668959,4.908702,1.0189734171970357e-48,2.0974718648486647e-45,0.9764705882352941,0.14484962952201075
19,PCYOX1,14.640585,3.7066908,1.5473090347721775e-48,2.940006189839043e-45,1.0,0.4034577945663228
19,AQP4,14.604101,3.6897337,2.6444611421887977e-48,4.217972194381127e-45,1.0,0.5689379630974866
19,IL32,14.601904,4.921579,2.731092083843133e-48,4.217972194381127e-45,0.9764705882352941,0.16693302339096325
19,SPOCK2,14.601877,5.8703485,2.732179066033684e-48,4.217972194381127e-45,0.9764705882352941,0.08092401569083249
19,CAV1,14.591189,4.5708647,3.195758236988516e-48,4.643436718344314e-45,1.0,0.6260351590876071
19,AGER,14.567428,6.5527315,4.526148230542584e-48,6.211132635701799e-45,1.0,0.19962225773645212
19,CLDN18,14.548793,5.1301727,5.944299378820766e-48,7.727902050329038e-45,1.0,0.19628069155891326
19,MYO1B,14.522074,3.4209301,8.781259873915531e-48,1.0845295007279377e-44,1.0,0.4476245823042278
