"compartment","label","direction","gene"
"macrophages","Macrophage_Alveolar","down","PPP5D1"
"macrophages","Macrophage_Alveolar","down","PPP6R3"
"macrophages","Macrophage_Alveolar","down","PRAG1"
"macrophages","Macrophage_Alveolar","down","PRCD"
"macrophages","Macrophage_Alveolar","down","PRCP"
"macrophages","Macrophage_Alveolar","down","PRDM10"
"macrophages","Macrophage_Alveolar","down","PRDM16"
"macrophages","Macrophage_Alveolar","down","PREX1"
"macrophages","Macrophage_Alveolar","down","PRICKLE1"
"macrophages","Macrophage_Alveolar","down","PRICKLE3"
"macrophages","Macrophage_Alveolar","down","PRKAG3"
"macrophages","Macrophage_Alveolar","down","PRKCH"
"macrophages","Macrophage_Alveolar","down","PRKCQ"
"macrophages","Macrophage_Alveolar","down","PRKCZ"
"macrophages","Macrophage_Alveolar","down","PRKD2"
"macrophages","Macrophage_Alveolar","down","PRKN"
"macrophages","Macrophage_Alveolar","down","PRKRIP1"
"macrophages","Macrophage_Alveolar","down","PROX1-AS1"
"macrophages","Macrophage_Alveolar","down","PRPF39"
"macrophages","Macrophage_Alveolar","down","PRPF40B"
"macrophages","Macrophage_Alveolar","down","PRPF6"
"macrophages","Macrophage_Alveolar","down","PRPF8"
"macrophages","Macrophage_Alveolar","down","PRPH2"
"macrophages","Macrophage_Alveolar","down","PRR5"
"macrophages","Macrophage_Alveolar","down","PRR5-ARHGAP8"
"macrophages","Macrophage_Alveolar","down","PRRT1B"
"macrophages","Macrophage_Alveolar","down","PRX"
"macrophages","Macrophage_Alveolar","down","PSD3"
"macrophages","Macrophage_Alveolar","down","PSEN1"
"macrophages","Macrophage_Alveolar","down","PSKH1"
"macrophages","Macrophage_Alveolar","down","PSMA1"
"macrophages","Macrophage_Alveolar","down","PSMC1"
"macrophages","Macrophage_Alveolar","down","PSMD6-AS2"
"macrophages","Macrophage_Alveolar","down","PSPC1"
"macrophages","Macrophage_Alveolar","down","PTCD3"
"macrophages","Macrophage_Alveolar","down","PTCRA"
"macrophages","Macrophage_Alveolar","down","PTDSS2"
"macrophages","Macrophage_Alveolar","down","PTER"
"macrophages","Macrophage_Alveolar","down","PTGR2"
"macrophages","Macrophage_Alveolar","down","PTGS2"
"macrophages","Macrophage_Alveolar","down","PTH2R"
"macrophages","Macrophage_Alveolar","down","PTK2"
"macrophages","Macrophage_Alveolar","down","PTOV1"
"macrophages","Macrophage_Alveolar","down","PTP4A2"
"macrophages","Macrophage_Alveolar","down","PTPN23"
"macrophages","Macrophage_Alveolar","down","PTPN4"
"macrophages","Macrophage_Alveolar","down","PTPRB"
"macrophages","Macrophage_Alveolar","down","PTPRD"
"macrophages","Macrophage_Alveolar","down","PTPRE"
"macrophages","Macrophage_Alveolar","down","PTPRJ"
"macrophages","Macrophage_Alveolar","down","PTPRM"
"macrophages","Macrophage_Alveolar","down","PTPRS"
"macrophages","Macrophage_Alveolar","down","PTPRU"
"macrophages","Macrophage_Alveolar","down","PUS7"
"macrophages","Macrophage_Alveolar","down","PWWP2A"
"macrophages","Macrophage_Alveolar","down","PWWP2B"
"macrophages","Macrophage_Alveolar","down","PXDC1"
"macrophages","Macrophage_Alveolar","down","PXDNL"
"macrophages","Macrophage_Alveolar","down","PYY"
"macrophages","Macrophage_Alveolar","down","QKI"
"macrophages","Macrophage_Alveolar","down","QPCTL"
"macrophages","Macrophage_Alveolar","down","R3HCC1L"
"macrophages","Macrophage_Alveolar","down","RAB10"
"macrophages","Macrophage_Alveolar","down","RAB11FIP3"
"macrophages","Macrophage_Alveolar","down","RAB11FIP4"
"macrophages","Macrophage_Alveolar","down","RAB12"
"macrophages","Macrophage_Alveolar","down","RAB20"
"macrophages","Macrophage_Alveolar","down","RAB30"
"macrophages","Macrophage_Alveolar","down","RAB33B"
"macrophages","Macrophage_Alveolar","down","RAB35"
"macrophages","Macrophage_Alveolar","down","RAB39A"
"macrophages","Macrophage_Alveolar","down","RAB3C"
"macrophages","Macrophage_Alveolar","down","RAB3GAP1"
"macrophages","Macrophage_Alveolar","down","RAB43"
"macrophages","Macrophage_Alveolar","down","RAB4B"
"macrophages","Macrophage_Alveolar","down","RAB7B"
"macrophages","Macrophage_Alveolar","down","RABGAP1"
"macrophages","Macrophage_Alveolar","down","RAD17P2"
"macrophages","Macrophage_Alveolar","down","RAD51"
"macrophages","Macrophage_Alveolar","down","RAD51-AS1"
"macrophages","Macrophage_Alveolar","down","RAD52"
"macrophages","Macrophage_Alveolar","down","RAD9A"
"macrophages","Macrophage_Alveolar","down","RAD9B"
"macrophages","Macrophage_Alveolar","down","RAI1"
"macrophages","Macrophage_Alveolar","down","RALGAPA1"
"macrophages","Macrophage_Alveolar","down","RALGPS1"
"macrophages","Macrophage_Alveolar","down","RANBP2"
"macrophages","Macrophage_Alveolar","down","RAP1GAP"
"macrophages","Macrophage_Alveolar","down","RAPGEF2"
"macrophages","Macrophage_Alveolar","down","RAPGEF3"
"macrophages","Macrophage_Alveolar","down","RAPGEF6"
"macrophages","Macrophage_Alveolar","down","RAPGEFL1"
"macrophages","Macrophage_Alveolar","down","RAPSN"
"macrophages","Macrophage_Alveolar","down","RASA4"
"macrophages","Macrophage_Alveolar","down","RASA4B"
"macrophages","Macrophage_Alveolar","down","RASAL2"
"macrophages","Macrophage_Alveolar","down","RASGEF1C"
"macrophages","Macrophage_Alveolar","down","RASGRP1"
"macrophages","Macrophage_Alveolar","down","RASGRP3"
"macrophages","Macrophage_Alveolar","down","RASSF1"
"macrophages","Macrophage_Alveolar","down","RASSF3"
"macrophages","Macrophage_Alveolar","down","RASSF5"
"macrophages","Macrophage_Alveolar","down","RASSF8"
"macrophages","Macrophage_Alveolar","down","RB1CC1"
"macrophages","Macrophage_Alveolar","down","RBBP5"
"macrophages","Macrophage_Alveolar","down","RBM10"
"macrophages","Macrophage_Alveolar","down","RBM11"
"macrophages","Macrophage_Alveolar","down","RBM12B"
"macrophages","Macrophage_Alveolar","down","RBM14-RBM4"
"macrophages","Macrophage_Alveolar","down","RBM23"
"macrophages","Macrophage_Alveolar","down","RBM33"
"macrophages","Macrophage_Alveolar","down","RBM47"
"macrophages","Macrophage_Alveolar","down","RBM48"
"macrophages","Macrophage_Alveolar","down","RBM5"
"macrophages","Macrophage_Alveolar","down","RBM5-AS1"
"macrophages","Macrophage_Alveolar","down","RBM6"
"macrophages","Macrophage_Alveolar","down","RBMS1"
"macrophages","Macrophage_Alveolar","down","RBMS3"
"macrophages","Macrophage_Alveolar","down","RBPMS"
"macrophages","Macrophage_Alveolar","down","RCAN2"
"macrophages","Macrophage_Alveolar","down","RCC1L"
"macrophages","Macrophage_Alveolar","down","RCN3"
"macrophages","Macrophage_Alveolar","down","RDH12"
"macrophages","Macrophage_Alveolar","down","RDH13"
"macrophages","Macrophage_Alveolar","down","REC114"
"macrophages","Macrophage_Alveolar","down","REC8"
"macrophages","Macrophage_Alveolar","down","REPIN1"
"macrophages","Macrophage_Alveolar","down","RERGL"
"macrophages","Macrophage_Alveolar","down","RETREG1"
"macrophages","Macrophage_Alveolar","down","RETREG3"
"macrophages","Macrophage_Alveolar","down","REV3L"
"macrophages","Macrophage_Alveolar","down","REXO1"
"macrophages","Macrophage_Alveolar","down","RFLNA"
"macrophages","Macrophage_Alveolar","down","RFWD3"
"macrophages","Macrophage_Alveolar","down","RFX3"
"macrophages","Macrophage_Alveolar","down","RGL3"
"macrophages","Macrophage_Alveolar","down","RGPD1"
"macrophages","Macrophage_Alveolar","down","RGPD2"
"macrophages","Macrophage_Alveolar","down","RGPD3"
"macrophages","Macrophage_Alveolar","down","RGPD4"
"macrophages","Macrophage_Alveolar","down","RGPD5"
"macrophages","Macrophage_Alveolar","down","RGPD8"
"macrophages","Macrophage_Alveolar","down","RGS12"
"macrophages","Macrophage_Alveolar","down","RGS5"
"macrophages","Macrophage_Alveolar","down","RHBDD3"
"macrophages","Macrophage_Alveolar","down","RHBDL2"
"macrophages","Macrophage_Alveolar","down","RHCE"
"macrophages","Macrophage_Alveolar","down","RHOBTB2"
"macrophages","Macrophage_Alveolar","down","RHOH"
"macrophages","Macrophage_Alveolar","down","RIC3"
"macrophages","Macrophage_Alveolar","down","RIC8B"
"macrophages","Macrophage_Alveolar","down","RILPL1"
"macrophages","Macrophage_Alveolar","down","RILPL2"
"macrophages","Macrophage_Alveolar","down","RIMKLB"
"macrophages","Macrophage_Alveolar","down","RIN2"
"macrophages","Macrophage_Alveolar","down","RINT1"
"macrophages","Macrophage_Alveolar","down","RIPOR1"
"macrophages","Macrophage_Alveolar","down","RIPOR3"
"macrophages","Macrophage_Alveolar","down","RLF"
"macrophages","Macrophage_Alveolar","down","RMC1"
"macrophages","Macrophage_Alveolar","down","RN7SL4P"
"macrophages","Macrophage_Alveolar","down","RN7SL5P"
"macrophages","Macrophage_Alveolar","down","RNASEH1"
"macrophages","Macrophage_Alveolar","down","RNF111"
"macrophages","Macrophage_Alveolar","down","RNF121"
"macrophages","Macrophage_Alveolar","down","RNF123"
"macrophages","Macrophage_Alveolar","down","RNF128"
"macrophages","Macrophage_Alveolar","down","RNF157"
"macrophages","Macrophage_Alveolar","down","RNF169"
"macrophages","Macrophage_Alveolar","down","RNF185"
"macrophages","Macrophage_Alveolar","down","RNF19A"
"macrophages","Macrophage_Alveolar","down","RNF214"
"macrophages","Macrophage_Alveolar","down","RNF215"
"macrophages","Macrophage_Alveolar","down","RNF216"
"macrophages","Macrophage_Alveolar","down","RNF217"
"macrophages","Macrophage_Alveolar","down","RNF220"
"macrophages","Macrophage_Alveolar","down","RNF24"
"macrophages","Macrophage_Alveolar","down","RNF34"
"macrophages","Macrophage_Alveolar","down","RNF38"
"macrophages","Macrophage_Alveolar","down","RNF4"
"macrophages","Macrophage_Alveolar","down","RNF41"
"macrophages","Macrophage_Alveolar","down","RNU1-61P"
"macrophages","Macrophage_Alveolar","down","ROBO1"
"macrophages","Macrophage_Alveolar","down","ROCK2"
"macrophages","Macrophage_Alveolar","down","ROR2"
"macrophages","Macrophage_Alveolar","down","RORA"
"macrophages","Macrophage_Alveolar","down","RORA-AS1"
"macrophages","Macrophage_Alveolar","down","RORB"
"macrophages","Macrophage_Alveolar","down","RPA2"
"macrophages","Macrophage_Alveolar","down","RPGRIP1"
"macrophages","Macrophage_Alveolar","down","RPRD1B"
"macrophages","Macrophage_Alveolar","down","RPRD2"
"macrophages","Macrophage_Alveolar","down","RPS6KA1"
"macrophages","Macrophage_Alveolar","down","RPS6KA5"
"macrophages","Macrophage_Alveolar","down","RRM2B"
"macrophages","Macrophage_Alveolar","down","RRN3P1"
"macrophages","Macrophage_Alveolar","down","RRP1"
"macrophages","Macrophage_Alveolar","down","RSPH3"
"macrophages","Macrophage_Alveolar","down","RSPH9"
"macrophages","Macrophage_Alveolar","down","RUFY3"
"macrophages","Macrophage_Alveolar","down","RUNDC3B"
"macrophages","Macrophage_Alveolar","down","RUNX1"
"macrophages","Macrophage_Alveolar","down","RUSC2"
"macrophages","Macrophage_Alveolar","down","RXFP1"
"macrophages","Macrophage_Alveolar","down","RYR2"
"macrophages","Macrophage_Alveolar","down","RYR3"
"macrophages","Macrophage_Alveolar","down","SAA1"
"macrophages","Macrophage_Alveolar","down","SAA2-SAA4"
"macrophages","Macrophage_Alveolar","down","SAFB"
"macrophages","Macrophage_Alveolar","down","SAMD12"
"macrophages","Macrophage_Alveolar","down","SAMD3"
"macrophages","Macrophage_Alveolar","down","SAMD4A"
"macrophages","Macrophage_Alveolar","down","SAMD4B"
"macrophages","Macrophage_Alveolar","down","SAMD8"
"macrophages","Macrophage_Alveolar","down","SAP130"
"macrophages","Macrophage_Alveolar","down","SART1"
"macrophages","Macrophage_Alveolar","down","SASH1"
"macrophages","Macrophage_Alveolar","down","SASH3"
"macrophages","Macrophage_Alveolar","down","SATB2"
"macrophages","Macrophage_Alveolar","down","SBF1"
"macrophages","Macrophage_Alveolar","down","SBF2-AS1"
"macrophages","Macrophage_Alveolar","down","SBNO1"
"macrophages","Macrophage_Alveolar","down","SCAMP2"
"macrophages","Macrophage_Alveolar","down","SCAMP5"
"macrophages","Macrophage_Alveolar","down","SCAND2P"
"macrophages","Macrophage_Alveolar","down","SCAP"
"macrophages","Macrophage_Alveolar","down","SCARB1"
"macrophages","Macrophage_Alveolar","down","SCARF1"
"macrophages","Macrophage_Alveolar","down","SCGB2B2"
"macrophages","Macrophage_Alveolar","down","SCML1"
"macrophages","Macrophage_Alveolar","down","SCUBE2"
"macrophages","Macrophage_Alveolar","down","SCUBE3"
"macrophages","Macrophage_Alveolar","down","SCYL2"
"macrophages","Macrophage_Alveolar","down","SDHAP1"
"macrophages","Macrophage_Alveolar","down","SDK2"
"macrophages","Macrophage_Alveolar","down","SEC16A"
"macrophages","Macrophage_Alveolar","down","SEC23A"
"macrophages","Macrophage_Alveolar","down","SEC23IP"
"macrophages","Macrophage_Alveolar","down","SEC24A"
"macrophages","Macrophage_Alveolar","down","SEC24B"
"macrophages","Macrophage_Alveolar","down","SEC24D"
"macrophages","Macrophage_Alveolar","down","SEC61A2"
"macrophages","Macrophage_Alveolar","down","SELENOKP3"
"macrophages","Macrophage_Alveolar","down","SELENOO"
"macrophages","Macrophage_Alveolar","down","SEMA3A"
"macrophages","Macrophage_Alveolar","down","SEMA3F-AS1"
"macrophages","Macrophage_Alveolar","down","SEMA5B"
"macrophages","Macrophage_Alveolar","down","SEMA6A"
"macrophages","Macrophage_Alveolar","down","SEMA6B"
"macrophages","Macrophage_Alveolar","down","SEMA6D"
"macrophages","Macrophage_Alveolar","down","SENP2"
"macrophages","Macrophage_Alveolar","down","SENP5"
"macrophages","Macrophage_Alveolar","down","SEPSECS"
"macrophages","Macrophage_Alveolar","down","SERHL"
"macrophages","Macrophage_Alveolar","down","SERHL2"
"macrophages","Macrophage_Alveolar","down","SERINC5"
"macrophages","Macrophage_Alveolar","down","SERPINF1"
"macrophages","Macrophage_Alveolar","down","SERTAD2"
"macrophages","Macrophage_Alveolar","down","SETD1A"
"macrophages","Macrophage_Alveolar","down","SETD2"
"macrophages","Macrophage_Alveolar","down","SETD5"
"macrophages","Macrophage_Alveolar","down","SFMBT2"
"macrophages","Macrophage_Alveolar","down","SGCZ"
"macrophages","Macrophage_Alveolar","down","SGO1-AS1"
"macrophages","Macrophage_Alveolar","down","SGSM2"
"macrophages","Macrophage_Alveolar","down","SH2B1"
"macrophages","Macrophage_Alveolar","down","SH2B2"
"macrophages","Macrophage_Alveolar","down","SH2B3"
"macrophages","Macrophage_Alveolar","down","SH3BP1"
"macrophages","Macrophage_Alveolar","down","SH3D21"
"macrophages","Macrophage_Alveolar","down","SH3GL1"
"macrophages","Macrophage_Alveolar","down","SH3KBP1"
"macrophages","Macrophage_Alveolar","down","SH3PXD2A"
"macrophages","Macrophage_Alveolar","down","SHF"
"macrophages","Macrophage_Alveolar","down","SHROOM3"
"macrophages","Macrophage_Alveolar","down","SIGLEC1"
"macrophages","Macrophage_Alveolar","down","SIGLEC10"
"macrophages","Macrophage_Alveolar","down","SIK2"
"macrophages","Macrophage_Alveolar","down","SIK3"
"macrophages","Macrophage_Alveolar","down","SIL1"
"macrophages","Macrophage_Alveolar","down","SIN3B"
"macrophages","Macrophage_Alveolar","down","SIPA1L3"
"macrophages","Macrophage_Alveolar","down","SKAP1"
"macrophages","Macrophage_Alveolar","down","SLA2"
"macrophages","Macrophage_Alveolar","down","SLC12A6"
"macrophages","Macrophage_Alveolar","down","SLC16A4"
"macrophages","Macrophage_Alveolar","down","SLC17A5"
"macrophages","Macrophage_Alveolar","down","SLC19A3"
"macrophages","Macrophage_Alveolar","down","SLC22A1"
"macrophages","Macrophage_Alveolar","down","SLC22A10"
"macrophages","Macrophage_Alveolar","down","SLC22A20P"
"macrophages","Macrophage_Alveolar","down","SLC22A4"
"macrophages","Macrophage_Alveolar","down","SLC22A6"
"macrophages","Macrophage_Alveolar","down","SLC23A2"
"macrophages","Macrophage_Alveolar","down","SLC24A1"
"macrophages","Macrophage_Alveolar","down","SLC25A16"
"macrophages","Macrophage_Alveolar","down","SLC25A19"
"macrophages","Macrophage_Alveolar","down","SLC25A29"
"macrophages","Macrophage_Alveolar","down","SLC25A30"
"macrophages","Macrophage_Alveolar","down","SLC25A38"
"macrophages","Macrophage_Alveolar","down","SLC25A44"
"macrophages","Macrophage_Alveolar","down","SLC26A11"
"macrophages","Macrophage_Alveolar","down","SLC26A3"
"macrophages","Macrophage_Alveolar","down","SLC26A8"
"macrophages","Macrophage_Alveolar","down","SLC27A1"
"macrophages","Macrophage_Alveolar","down","SLC27A6"
"macrophages","Macrophage_Alveolar","down","SLC28A1"
"macrophages","Macrophage_Alveolar","down","SLC29A3"
"macrophages","Macrophage_Alveolar","down","SLC30A4"
"macrophages","Macrophage_Alveolar","down","SLC30A6"
"macrophages","Macrophage_Alveolar","down","SLC33A1"
"macrophages","Macrophage_Alveolar","down","SLC35F2"
"macrophages","Macrophage_Alveolar","down","SLC35F4"
"macrophages","Macrophage_Alveolar","down","SLC35G2"
"macrophages","Macrophage_Alveolar","down","SLC37A3"
"macrophages","Macrophage_Alveolar","down","SLC38A7"
"macrophages","Macrophage_Alveolar","down","SLC39A10"
"macrophages","Macrophage_Alveolar","down","SLC39A12"
"macrophages","Macrophage_Alveolar","down","SLC39A9"
"macrophages","Macrophage_Alveolar","down","SLC3A1"
"macrophages","Macrophage_Alveolar","down","SLC43A2"
"macrophages","Macrophage_Alveolar","down","SLC44A5"
"macrophages","Macrophage_Alveolar","down","SLC45A3"
"macrophages","Macrophage_Alveolar","down","SLC45A4"
"macrophages","Macrophage_Alveolar","down","SLC46A1"
"macrophages","Macrophage_Alveolar","down","SLC47A1"
"macrophages","Macrophage_Alveolar","down","SLC47A2"
"macrophages","Macrophage_Alveolar","down","SLC4A2"
"macrophages","Macrophage_Alveolar","down","SLC51A"
"macrophages","Macrophage_Alveolar","down","SLC5A10"
"macrophages","Macrophage_Alveolar","down","SLC5A11"
"macrophages","Macrophage_Alveolar","down","SLC5A5"
"macrophages","Macrophage_Alveolar","down","SLC6A16"
"macrophages","Macrophage_Alveolar","down","SLC7A11"
"macrophages","Macrophage_Alveolar","down","SLC7A6"
"macrophages","Macrophage_Alveolar","down","SLC7A6OS"
"macrophages","Macrophage_Alveolar","down","SLC8A2"
"macrophages","Macrophage_Alveolar","down","SLC9B1"
"macrophages","Macrophage_Alveolar","down","SLCO3A1"
