unit_id,gsm,patient,histology,uncertainty_cutoff,label,compartment,lineage,cells,full_library_sum,panel_gene_coverage
GSM9237970_unc30_31,GSM9237970,24,normal,0.3,Plasmacytoid DCs,Immune,Myeloid,25,121899,0.8655
GSM9237970_unc30_32,GSM9237970,24,normal,0.3,Smooth muscle,Stroma,Smooth muscle,86,235059,0.8655
GSM9237970_unc30_33,GSM9237970,24,normal,0.3,Suprabasal,Epithelial,Airway epithelium,1,3350,0.8655
GSM9237970_unc30_34,GSM9237970,24,normal,0.3,pre-TB secretory,Epithelial,Airway epithelium,3,20542,0.8655
GSM9237971_unc20_0,GSM9237971,24,AAH,0.2,AT1,Epithelial,Alveolar epithelium,452,3113737,0.8655
GSM9237971_unc20_1,GSM9237971,24,AAH,0.2,AT2,Epithelial,Alveolar epithelium,2097,33172004,0.8655
GSM9237971_unc20_2,GSM9237971,24,AAH,0.2,AT2 proliferating,Epithelial,Alveolar epithelium,3,21810,0.8655
GSM9237971_unc20_3,GSM9237971,24,AAH,0.2,Adventitial fibroblasts,Stroma,Fibroblast lineage,52,384306,0.8655
GSM9237971_unc20_4,GSM9237971,24,AAH,0.2,Alveolar fibroblasts,Stroma,Fibroblast lineage,590,2820957,0.8655
GSM9237971_unc20_5,GSM9237971,24,AAH,0.2,Alveolar macrophages,Immune,Myeloid,13,205541,0.8655
GSM9237971_unc20_6,GSM9237971,24,AAH,0.2,B cells,Immune,Lymphoid,26,63490,0.8655
GSM9237971_unc20_7,GSM9237971,24,AAH,0.2,Basal resting,Epithelial,Airway epithelium,1,1075,0.8655
GSM9237971_unc20_8,GSM9237971,24,AAH,0.2,CD4 T cells,Immune,Lymphoid,505,1224780,0.8655
GSM9237971_unc20_9,GSM9237971,24,AAH,0.2,CD8 T cells,Immune,Lymphoid,63,146338,0.8655
GSM9237971_unc20_10,GSM9237971,24,AAH,0.2,Classical monocytes,Immune,Myeloid,21,102791,0.8655
GSM9237971_unc20_11,GSM9237971,24,AAH,0.2,EC aerocyte capillary,Endothelial,Blood vessels,119,373809,0.8655
GSM9237971_unc20_12,GSM9237971,24,AAH,0.2,EC arterial,Endothelial,Blood vessels,175,894682,0.8655
GSM9237971_unc20_13,GSM9237971,24,AAH,0.2,EC general capillary,Endothelial,Blood vessels,564,1773213,0.8655
GSM9237971_unc20_14,GSM9237971,24,AAH,0.2,EC venous pulmonary,Endothelial,Blood vessels,153,771547,0.8655
GSM9237971_unc20_15,GSM9237971,24,AAH,0.2,Goblet (nasal),Epithelial,Airway epithelium,10,186619,0.8655
GSM9237971_unc20_16,GSM9237971,24,AAH,0.2,Goblet (subsegmental),Epithelial,Airway epithelium,1,8944,0.8655
GSM9237971_unc20_17,GSM9237971,24,AAH,0.2,Interstitial Mph perivascular,Immune,Myeloid,17,84353,0.8655
GSM9237971_unc20_18,GSM9237971,24,AAH,0.2,Lymphatic EC differentiating,Endothelial,Lymphatic EC,91,422429,0.8655
GSM9237971_unc20_19,GSM9237971,24,AAH,0.2,Mast cells,Immune,Myeloid,131,519164,0.8655
GSM9237971_unc20_20,GSM9237971,24,AAH,0.2,Migratory DCs,Immune,Myeloid,10,81092,0.8655
GSM9237971_unc20_21,GSM9237971,24,AAH,0.2,Monocyte-derived Mph,Immune,Myeloid,98,933973,0.8655
GSM9237971_unc20_22,GSM9237971,24,AAH,0.2,Multiciliated (non-nasal),Epithelial,Airway epithelium,18,304507,0.8655
GSM9237971_unc20_23,GSM9237971,24,AAH,0.2,Myofibroblasts,Stroma,Fibroblast lineage,2,10144,0.8655
GSM9237971_unc20_24,GSM9237971,24,AAH,0.2,NK cells,Immune,Lymphoid,30,73342,0.8655
GSM9237971_unc20_25,GSM9237971,24,AAH,0.2,Non-classical monocytes,Immune,Myeloid,33,172829,0.8655
GSM9237971_unc20_26,GSM9237971,24,AAH,0.2,Peribronchial fibroblasts,Stroma,Fibroblast lineage,1,1001,0.8655
GSM9237971_unc20_27,GSM9237971,24,AAH,0.2,Pericytes,Stroma,Fibroblast lineage,97,280472,0.8655
GSM9237971_unc20_28,GSM9237971,24,AAH,0.2,Plasma cells,Immune,Lymphoid,119,1735614,0.8655
GSM9237971_unc20_29,GSM9237971,24,AAH,0.2,Plasmacytoid DCs,Immune,Myeloid,12,62279,0.8655
GSM9237971_unc20_30,GSM9237971,24,AAH,0.2,SM activated stress response,Stroma,Smooth muscle,1,1507,0.8655
GSM9237971_unc20_31,GSM9237971,24,AAH,0.2,Smooth muscle,Stroma,Smooth muscle,120,397841,0.8655
GSM9237971_unc20_32,GSM9237971,24,AAH,0.2,Smooth muscle FAM83D+,Stroma,Smooth muscle,1,2355,0.8655
GSM9237971_unc20_33,GSM9237971,24,AAH,0.2,pre-TB secretory,Epithelial,Airway epithelium,4,58424,0.8655
GSM9237971_unc30_0,GSM9237971,24,AAH,0.3,AT1,Epithelial,Alveolar epithelium,488,3414644,0.8655
GSM9237971_unc30_1,GSM9237971,24,AAH,0.3,AT2,Epithelial,Alveolar epithelium,2264,35427847,0.8655
GSM9237971_unc30_2,GSM9237971,24,AAH,0.3,AT2 proliferating,Epithelial,Alveolar epithelium,3,21810,0.8655
GSM9237971_unc30_3,GSM9237971,24,AAH,0.3,Adventitial fibroblasts,Stroma,Fibroblast lineage,73,480633,0.8655
GSM9237971_unc30_4,GSM9237971,24,AAH,0.3,Alveolar fibroblasts,Stroma,Fibroblast lineage,699,3339308,0.8655
GSM9237971_unc30_5,GSM9237971,24,AAH,0.3,Alveolar macrophages,Immune,Myeloid,43,780582,0.8655
GSM9237971_unc30_6,GSM9237971,24,AAH,0.3,B cells,Immune,Lymphoid,26,63490,0.8655
GSM9237971_unc30_7,GSM9237971,24,AAH,0.3,Basal resting,Epithelial,Airway epithelium,1,1075,0.8655
GSM9237971_unc30_8,GSM9237971,24,AAH,0.3,CD4 T cells,Immune,Lymphoid,577,1393940,0.8655
GSM9237971_unc30_9,GSM9237971,24,AAH,0.3,CD8 T cells,Immune,Lymphoid,136,321253,0.8655
GSM9237971_unc30_10,GSM9237971,24,AAH,0.3,Classical monocytes,Immune,Myeloid,29,136033,0.8655
GSM9237971_unc30_11,GSM9237971,24,AAH,0.3,EC aerocyte capillary,Endothelial,Blood vessels,143,437637,0.8655
GSM9237971_unc30_12,GSM9237971,24,AAH,0.3,EC arterial,Endothelial,Blood vessels,200,997094,0.8655
GSM9237971_unc30_13,GSM9237971,24,AAH,0.3,EC general capillary,Endothelial,Blood vessels,610,1926997,0.8655
GSM9237971_unc30_14,GSM9237971,24,AAH,0.3,EC venous pulmonary,Endothelial,Blood vessels,163,807760,0.8655
GSM9237971_unc30_15,GSM9237971,24,AAH,0.3,EC venous systemic,Endothelial,Blood vessels,1,23233,0.8655
GSM9237971_unc30_16,GSM9237971,24,AAH,0.3,Goblet (nasal),Epithelial,Airway epithelium,13,239129,0.8655
GSM9237971_unc30_17,GSM9237971,24,AAH,0.3,Goblet (subsegmental),Epithelial,Airway epithelium,1,8944,0.8655
GSM9237971_unc30_18,GSM9237971,24,AAH,0.3,Interstitial Mph perivascular,Immune,Myeloid,30,138609,0.8655
GSM9237971_unc30_19,GSM9237971,24,AAH,0.3,Ionocyte,Epithelial,Airway epithelium,1,31824,0.8655
GSM9237971_unc30_20,GSM9237971,24,AAH,0.3,Lymphatic EC differentiating,Endothelial,Lymphatic EC,110,513680,0.8655
GSM9237971_unc30_21,GSM9237971,24,AAH,0.3,Lymphatic EC mature,Endothelial,Lymphatic EC,3,5633,0.8655
GSM9237971_unc30_22,GSM9237971,24,AAH,0.3,Mast cells,Immune,Myeloid,134,532595,0.8655
GSM9237971_unc30_23,GSM9237971,24,AAH,0.3,Migratory DCs,Immune,Myeloid,11,84543,0.8655
GSM9237971_unc30_24,GSM9237971,24,AAH,0.3,Monocyte-derived Mph,Immune,Myeloid,213,1986866,0.8655
GSM9237971_unc30_25,GSM9237971,24,AAH,0.3,Multiciliated (non-nasal),Epithelial,Airway epithelium,21,330372,0.8655
GSM9237971_unc30_26,GSM9237971,24,AAH,0.3,Myofibroblasts,Stroma,Fibroblast lineage,4,18911,0.8655
GSM9237971_unc30_27,GSM9237971,24,AAH,0.3,NK cells,Immune,Lymphoid,50,131619,0.8655
GSM9237971_unc30_28,GSM9237971,24,AAH,0.3,Non-classical monocytes,Immune,Myeloid,43,209585,0.8655
GSM9237971_unc30_29,GSM9237971,24,AAH,0.3,Peribronchial fibroblasts,Stroma,Fibroblast lineage,4,9320,0.8655
GSM9237971_unc30_30,GSM9237971,24,AAH,0.3,Pericytes,Stroma,Fibroblast lineage,108,328858,0.8655
GSM9237971_unc30_31,GSM9237971,24,AAH,0.3,Plasma cells,Immune,Lymphoid,123,1746541,0.8655
GSM9237971_unc30_32,GSM9237971,24,AAH,0.3,Plasmacytoid DCs,Immune,Myeloid,13,71535,0.8655
GSM9237971_unc30_33,GSM9237971,24,AAH,0.3,SM activated stress response,Stroma,Smooth muscle,3,5643,0.8655
GSM9237971_unc30_34,GSM9237971,24,AAH,0.3,Smooth muscle,Stroma,Smooth muscle,155,514457,0.8655
GSM9237971_unc30_35,GSM9237971,24,AAH,0.3,Smooth muscle FAM83D+,Stroma,Smooth muscle,1,2355,0.8655
GSM9237971_unc30_36,GSM9237971,24,AAH,0.3,pre-TB secretory,Epithelial,Airway epithelium,4,58424,0.8655
GSM9237972_unc20_0,GSM9237972,24,LUAD,0.2,AT1,Epithelial,Alveolar epithelium,507,4850963,0.8655
GSM9237972_unc20_1,GSM9237972,24,LUAD,0.2,AT2,Epithelial,Alveolar epithelium,7302,101923749,0.8655
GSM9237972_unc20_2,GSM9237972,24,LUAD,0.2,AT2 proliferating,Epithelial,Alveolar epithelium,98,3922271,0.8655
GSM9237972_unc20_3,GSM9237972,24,LUAD,0.2,Adventitial fibroblasts,Stroma,Fibroblast lineage,6,15764,0.8655
GSM9237972_unc20_4,GSM9237972,24,LUAD,0.2,Alveolar fibroblasts,Stroma,Fibroblast lineage,1656,13060965,0.8655
GSM9237972_unc20_5,GSM9237972,24,LUAD,0.2,Alveolar macrophages,Immune,Myeloid,888,17919821,0.8655
GSM9237972_unc20_6,GSM9237972,24,LUAD,0.2,B cells,Immune,Lymphoid,1773,4521612,0.8655
GSM9237972_unc20_7,GSM9237972,24,LUAD,0.2,Basal resting,Epithelial,Airway epithelium,2,4170,0.8655
GSM9237972_unc20_8,GSM9237972,24,LUAD,0.2,CD4 T cells,Immune,Lymphoid,2781,9150185,0.8655
GSM9237972_unc20_9,GSM9237972,24,LUAD,0.2,CD8 T cells,Immune,Lymphoid,1431,5011820,0.8655
GSM9237972_unc20_10,GSM9237972,24,LUAD,0.2,Classical monocytes,Immune,Myeloid,64,409408,0.8655
GSM9237972_unc20_11,GSM9237972,24,LUAD,0.2,EC aerocyte capillary,Endothelial,Blood vessels,3,39450,0.8655
GSM9237972_unc20_12,GSM9237972,24,LUAD,0.2,EC arterial,Endothelial,Blood vessels,1,14108,0.8655
GSM9237972_unc20_13,GSM9237972,24,LUAD,0.2,EC general capillary,Endothelial,Blood vessels,10,52641,0.8655
GSM9237972_unc20_14,GSM9237972,24,LUAD,0.2,EC venous pulmonary,Endothelial,Blood vessels,23,418334,0.8655
GSM9237972_unc20_15,GSM9237972,24,LUAD,0.2,EC venous systemic,Endothelial,Blood vessels,15,100288,0.8655
GSM9237972_unc20_16,GSM9237972,24,LUAD,0.2,Goblet (nasal),Epithelial,Airway epithelium,52,603846,0.8655
GSM9237972_unc20_17,GSM9237972,24,LUAD,0.2,Goblet (subsegmental),Epithelial,Airway epithelium,1,2945,0.8655
GSM9237972_unc20_18,GSM9237972,24,LUAD,0.2,Interstitial Mph perivascular,Immune,Myeloid,8,16666,0.8655
GSM9237972_unc20_19,GSM9237972,24,LUAD,0.2,Lymphatic EC differentiating,Endothelial,Lymphatic EC,38,347879,0.8655
GSM9237972_unc20_20,GSM9237972,24,LUAD,0.2,Lymphatic EC mature,Endothelial,Lymphatic EC,5,13825,0.8655
GSM9237972_unc20_21,GSM9237972,24,LUAD,0.2,Mast cells,Immune,Myeloid,158,909860,0.8655
GSM9237972_unc20_22,GSM9237972,24,LUAD,0.2,Migratory DCs,Immune,Myeloid,32,235489,0.8655
GSM9237972_unc20_23,GSM9237972,24,LUAD,0.2,Monocyte-derived Mph,Immune,Myeloid,45,371174,0.8655
GSM9237972_unc20_24,GSM9237972,24,LUAD,0.2,Multiciliated (non-nasal),Epithelial,Airway epithelium,101,3978766,0.8655
GSM9237972_unc20_25,GSM9237972,24,LUAD,0.2,NK cells,Immune,Lymphoid,15,53528,0.8655
GSM9237972_unc20_26,GSM9237972,24,LUAD,0.2,Non-classical monocytes,Immune,Myeloid,9,52870,0.8655
GSM9237972_unc20_27,GSM9237972,24,LUAD,0.2,Peribronchial fibroblasts,Stroma,Fibroblast lineage,872,8749565,0.8655
GSM9237972_unc20_28,GSM9237972,24,LUAD,0.2,Pericytes,Stroma,Fibroblast lineage,852,9926769,0.8655
GSM9237972_unc20_29,GSM9237972,24,LUAD,0.2,Plasma cells,Immune,Lymphoid,3574,60796121,0.8655
GSM9237972_unc20_30,GSM9237972,24,LUAD,0.2,Plasmacytoid DCs,Immune,Myeloid,287,1833156,0.8655
GSM9237972_unc20_31,GSM9237972,24,LUAD,0.2,Smooth muscle,Stroma,Smooth muscle,5,11650,0.8655
GSM9237972_unc20_32,GSM9237972,24,LUAD,0.2,Suprabasal,Epithelial,Airway epithelium,5,44214,0.8655
GSM9237972_unc20_33,GSM9237972,24,LUAD,0.2,T cells proliferating,Immune,Lymphoid,42,463261,0.8655
GSM9237972_unc30_0,GSM9237972,24,LUAD,0.3,AT1,Epithelial,Alveolar epithelium,583,5674440,0.8655
GSM9237972_unc30_1,GSM9237972,24,LUAD,0.3,AT2,Epithelial,Alveolar epithelium,8316,115063849,0.8655
GSM9237972_unc30_2,GSM9237972,24,LUAD,0.3,AT2 proliferating,Epithelial,Alveolar epithelium,153,6108737,0.8655
GSM9237972_unc30_3,GSM9237972,24,LUAD,0.3,Adventitial fibroblasts,Stroma,Fibroblast lineage,26,136758,0.8655
GSM9237972_unc30_4,GSM9237972,24,LUAD,0.3,Alveolar fibroblasts,Stroma,Fibroblast lineage,2592,20214466,0.8655
GSM9237972_unc30_5,GSM9237972,24,LUAD,0.3,Alveolar macrophages,Immune,Myeloid,1620,31405018,0.8655
GSM9237972_unc30_6,GSM9237972,24,LUAD,0.3,B cells,Immune,Lymphoid,1983,5172503,0.8655
GSM9237972_unc30_7,GSM9237972,24,LUAD,0.3,Basal resting,Epithelial,Airway epithelium,2,4170,0.8655
GSM9237972_unc30_8,GSM9237972,24,LUAD,0.3,CD4 T cells,Immune,Lymphoid,3597,12088944,0.8655
GSM9237972_unc30_9,GSM9237972,24,LUAD,0.3,CD8 T cells,Immune,Lymphoid,2497,9352448,0.8655
GSM9237972_unc30_10,GSM9237972,24,LUAD,0.3,Classical monocytes,Immune,Myeloid,101,610880,0.8655
GSM9237972_unc30_11,GSM9237972,24,LUAD,0.3,DC2,Immune,Myeloid,2,7514,0.8655
GSM9237972_unc30_12,GSM9237972,24,LUAD,0.3,EC aerocyte capillary,Endothelial,Blood vessels,3,39450,0.8655
GSM9237972_unc30_13,GSM9237972,24,LUAD,0.3,EC arterial,Endothelial,Blood vessels,3,31403,0.8655
GSM9237972_unc30_14,GSM9237972,24,LUAD,0.3,EC general capillary,Endothelial,Blood vessels,52,362099,0.8655
GSM9237972_unc30_15,GSM9237972,24,LUAD,0.3,EC venous pulmonary,Endothelial,Blood vessels,38,601359,0.8655
GSM9237972_unc30_16,GSM9237972,24,LUAD,0.3,EC venous systemic,Endothelial,Blood vessels,56,456671,0.8655
GSM9237972_unc30_17,GSM9237972,24,LUAD,0.3,Goblet (bronchial),Epithelial,Airway epithelium,1,24787,0.8655
GSM9237972_unc30_18,GSM9237972,24,LUAD,0.3,Goblet (nasal),Epithelial,Airway epithelium,89,1071415,0.8655
GSM9237972_unc30_19,GSM9237972,24,LUAD,0.3,Goblet (subsegmental),Epithelial,Airway epithelium,3,13562,0.8655
GSM9237972_unc30_20,GSM9237972,24,LUAD,0.3,Interstitial Mph perivascular,Immune,Myeloid,21,61100,0.8655
GSM9237972_unc30_21,GSM9237972,24,LUAD,0.3,Lymphatic EC differentiating,Endothelial,Lymphatic EC,55,522822,0.8655
GSM9237972_unc30_22,GSM9237972,24,LUAD,0.3,Lymphatic EC mature,Endothelial,Lymphatic EC,11,29840,0.8655
GSM9237972_unc30_23,GSM9237972,24,LUAD,0.3,Mast cells,Immune,Myeloid,166,967161,0.8655
GSM9237972_unc30_24,GSM9237972,24,LUAD,0.3,Migratory DCs,Immune,Myeloid,44,326051,0.8655
GSM9237972_unc30_25,GSM9237972,24,LUAD,0.3,Monocyte-derived Mph,Immune,Myeloid,146,1569276,0.8655
GSM9237972_unc30_26,GSM9237972,24,LUAD,0.3,Multiciliated (non-nasal),Epithelial,Airway epithelium,108,4159839,0.8655
GSM9237972_unc30_27,GSM9237972,24,LUAD,0.3,Myofibroblasts,Stroma,Fibroblast lineage,1,2469,0.8655
GSM9237972_unc30_28,GSM9237972,24,LUAD,0.3,NK cells,Immune,Lymphoid,46,171441,0.8655
GSM9237972_unc30_29,GSM9237972,24,LUAD,0.3,Non-classical monocytes,Immune,Myeloid,20,76960,0.8655
GSM9237972_unc30_30,GSM9237972,24,LUAD,0.3,Peribronchial fibroblasts,Stroma,Fibroblast lineage,1428,13627917,0.8655
GSM9237972_unc30_31,GSM9237972,24,LUAD,0.3,Pericytes,Stroma,Fibroblast lineage,1121,13052643,0.8655
GSM9237972_unc30_32,GSM9237972,24,LUAD,0.3,Plasma cells,Immune,Lymphoid,3811,62977468,0.8655
GSM9237972_unc30_33,GSM9237972,24,LUAD,0.3,Plasmacytoid DCs,Immune,Myeloid,310,1994229,0.8655
GSM9237972_unc30_34,GSM9237972,24,LUAD,0.3,Smooth muscle,Stroma,Smooth muscle,11,27869,0.8655
GSM9237972_unc30_35,GSM9237972,24,LUAD,0.3,Suprabasal,Epithelial,Airway epithelium,10,102101,0.8655
GSM9237972_unc30_36,GSM9237972,24,LUAD,0.3,T cells proliferating,Immune,Lymphoid,103,1108428,0.8655
GSM9237973_unc20_0,GSM9237973,25,normal,0.2,AT1,Epithelial,Alveolar epithelium,770,2066026,0.8655
GSM9237973_unc20_1,GSM9237973,25,normal,0.2,AT2,Epithelial,Alveolar epithelium,1259,5738568,0.8655
GSM9237973_unc20_2,GSM9237973,25,normal,0.2,Adventitial fibroblasts,Stroma,Fibroblast lineage,26,47581,0.8655
GSM9237973_unc20_3,GSM9237973,25,normal,0.2,Alveolar fibroblasts,Stroma,Fibroblast lineage,1174,2451899,0.8655
GSM9237973_unc20_4,GSM9237973,25,normal,0.2,Alveolar macrophages,Immune,Myeloid,39,261637,0.8655
GSM9237973_unc20_5,GSM9237973,25,normal,0.2,B cells,Immune,Lymphoid,5,6071,0.8655
GSM9237973_unc20_6,GSM9237973,25,normal,0.2,Basal resting,Epithelial,Airway epithelium,129,428283,0.8655
GSM9237973_unc20_7,GSM9237973,25,normal,0.2,CD4 T cells,Immune,Lymphoid,88,115166,0.8655
GSM9237973_unc20_8,GSM9237973,25,normal,0.2,CD8 T cells,Immune,Lymphoid,45,56762,0.8655
GSM9237973_unc20_9,GSM9237973,25,normal,0.2,Classical monocytes,Immune,Myeloid,27,56634,0.8655
GSM9237973_unc20_10,GSM9237973,25,normal,0.2,Club (non-nasal),Epithelial,Airway epithelium,1,2022,0.8655
GSM9237973_unc20_11,GSM9237973,25,normal,0.2,EC aerocyte capillary,Endothelial,Blood vessels,141,197885,0.8655
GSM9237973_unc20_12,GSM9237973,25,normal,0.2,EC arterial,Endothelial,Blood vessels,120,215517,0.8655
GSM9237973_unc20_13,GSM9237973,25,normal,0.2,EC general capillary,Endothelial,Blood vessels,201,256974,0.8655
GSM9237973_unc20_14,GSM9237973,25,normal,0.2,EC venous pulmonary,Endothelial,Blood vessels,123,225341,0.8655
GSM9237973_unc20_15,GSM9237973,25,normal,0.2,EC venous systemic,Endothelial,Blood vessels,11,15278,0.8655
GSM9237973_unc20_16,GSM9237973,25,normal,0.2,Goblet (bronchial),Epithelial,Airway epithelium,1,3198,0.8655
GSM9237973_unc20_17,GSM9237973,25,normal,0.2,Goblet (nasal),Epithelial,Airway epithelium,97,477463,0.8655
GSM9237973_unc20_18,GSM9237973,25,normal,0.2,Goblet (subsegmental),Epithelial,Airway epithelium,1,1723,0.8655
GSM9237973_unc20_19,GSM9237973,25,normal,0.2,Interstitial Mph perivascular,Immune,Myeloid,19,37125,0.8655
GSM9237973_unc20_20,GSM9237973,25,normal,0.2,Lymphatic EC differentiating,Endothelial,Lymphatic EC,53,92266,0.8655
GSM9237973_unc20_21,GSM9237973,25,normal,0.2,Lymphatic EC mature,Endothelial,Lymphatic EC,2,2711,0.8655
GSM9237973_unc20_22,GSM9237973,25,normal,0.2,Mast cells,Immune,Myeloid,149,238127,0.8655
GSM9237973_unc20_23,GSM9237973,25,normal,0.2,Migratory DCs,Immune,Myeloid,3,8149,0.8655
GSM9237973_unc20_24,GSM9237973,25,normal,0.2,Monocyte-derived Mph,Immune,Myeloid,57,301131,0.8655
GSM9237973_unc20_25,GSM9237973,25,normal,0.2,Multiciliated (non-nasal),Epithelial,Airway epithelium,268,1593219,0.8655
GSM9237973_unc20_26,GSM9237973,25,normal,0.2,Myofibroblasts,Stroma,Fibroblast lineage,12,21033,0.8655
GSM9237973_unc20_27,GSM9237973,25,normal,0.2,NK cells,Immune,Lymphoid,8,11000,0.8655
GSM9237973_unc20_28,GSM9237973,25,normal,0.2,Neuroendocrine,Epithelial,Airway epithelium,1,2154,0.8655
GSM9237973_unc20_29,GSM9237973,25,normal,0.2,Non-classical monocytes,Immune,Myeloid,14,23309,0.8655
GSM9237973_unc20_30,GSM9237973,25,normal,0.2,Peribronchial fibroblasts,Stroma,Fibroblast lineage,7,30849,0.8655
GSM9237973_unc20_31,GSM9237973,25,normal,0.2,Pericytes,Stroma,Fibroblast lineage,147,233437,0.8655
GSM9237973_unc20_32,GSM9237973,25,normal,0.2,Plasma cells,Immune,Lymphoid,528,2207922,0.8655
GSM9237973_unc20_33,GSM9237973,25,normal,0.2,Plasmacytoid DCs,Immune,Myeloid,33,62701,0.8655
GSM9237973_unc20_34,GSM9237973,25,normal,0.2,Smooth muscle,Stroma,Smooth muscle,23,42792,0.8655
GSM9237973_unc20_35,GSM9237973,25,normal,0.2,Smooth muscle FAM83D+,Stroma,Smooth muscle,1,1047,0.8655
GSM9237973_unc20_36,GSM9237973,25,normal,0.2,Suprabasal,Epithelial,Airway epithelium,8,43189,0.8655
GSM9237973_unc20_37,GSM9237973,25,normal,0.2,pre-TB secretory,Epithelial,Airway epithelium,4,12589,0.8655
GSM9237973_unc30_0,GSM9237973,25,normal,0.3,AT1,Epithelial,Alveolar epithelium,814,2233897,0.8655
GSM9237973_unc30_1,GSM9237973,25,normal,0.3,AT2,Epithelial,Alveolar epithelium,1331,5964365,0.8655
GSM9237973_unc30_2,GSM9237973,25,normal,0.3,Adventitial fibroblasts,Stroma,Fibroblast lineage,48,98443,0.8655
GSM9237973_unc30_3,GSM9237973,25,normal,0.3,Alveolar fibroblasts,Stroma,Fibroblast lineage,1544,3241854,0.8655
GSM9237973_unc30_4,GSM9237973,25,normal,0.3,Alveolar macrophages,Immune,Myeloid,102,642893,0.8655
GSM9237973_unc30_5,GSM9237973,25,normal,0.3,B cells,Immune,Lymphoid,6,7302,0.8655
GSM9237973_unc30_6,GSM9237973,25,normal,0.3,Basal resting,Epithelial,Airway epithelium,167,555132,0.8655
GSM9237973_unc30_7,GSM9237973,25,normal,0.3,CD4 T cells,Immune,Lymphoid,116,152679,0.8655
GSM9237973_unc30_8,GSM9237973,25,normal,0.3,CD8 T cells,Immune,Lymphoid,82,102689,0.8655
GSM9237973_unc30_9,GSM9237973,25,normal,0.3,Classical monocytes,Immune,Myeloid,39,77346,0.8655
GSM9237973_unc30_10,GSM9237973,25,normal,0.3,Club (non-nasal),Epithelial,Airway epithelium,6,17945,0.8655
GSM9237973_unc30_11,GSM9237973,25,normal,0.3,EC aerocyte capillary,Endothelial,Blood vessels,170,236346,0.8655
GSM9237973_unc30_12,GSM9237973,25,normal,0.3,EC arterial,Endothelial,Blood vessels,152,272706,0.8655
GSM9237973_unc30_13,GSM9237973,25,normal,0.3,EC general capillary,Endothelial,Blood vessels,256,333567,0.8655
GSM9237973_unc30_14,GSM9237973,25,normal,0.3,EC venous pulmonary,Endothelial,Blood vessels,155,278127,0.8655
GSM9237973_unc30_15,GSM9237973,25,normal,0.3,EC venous systemic,Endothelial,Blood vessels,18,30768,0.8655
GSM9237973_unc30_16,GSM9237973,25,normal,0.3,Goblet (bronchial),Epithelial,Airway epithelium,1,3198,0.8655
GSM9237973_unc30_17,GSM9237973,25,normal,0.3,Goblet (nasal),Epithelial,Airway epithelium,133,875285,0.8655
GSM9237973_unc30_18,GSM9237973,25,normal,0.3,Goblet (subsegmental),Epithelial,Airway epithelium,2,7935,0.8655
GSM9237973_unc30_19,GSM9237973,25,normal,0.3,Interstitial Mph perivascular,Immune,Myeloid,36,72841,0.8655
GSM9237973_unc30_20,GSM9237973,25,normal,0.3,Lymphatic EC differentiating,Endothelial,Lymphatic EC,64,113919,0.8655
GSM9237973_unc30_21,GSM9237973,25,normal,0.3,Lymphatic EC mature,Endothelial,Lymphatic EC,4,6026,0.8655
GSM9237973_unc30_22,GSM9237973,25,normal,0.3,Mast cells,Immune,Myeloid,157,255979,0.8655
GSM9237973_unc30_23,GSM9237973,25,normal,0.3,Migratory DCs,Immune,Myeloid,7,19589,0.8655
GSM9237973_unc30_24,GSM9237973,25,normal,0.3,Monocyte-derived Mph,Immune,Myeloid,120,612066,0.8655
GSM9237973_unc30_25,GSM9237973,25,normal,0.3,Multiciliated (non-nasal),Epithelial,Airway epithelium,311,2032822,0.8655
GSM9237973_unc30_26,GSM9237973,25,normal,0.3,Myofibroblasts,Stroma,Fibroblast lineage,22,37573,0.8655
GSM9237973_unc30_27,GSM9237973,25,normal,0.3,NK cells,Immune,Lymphoid,8,11000,0.8655
GSM9237973_unc30_28,GSM9237973,25,normal,0.3,Neuroendocrine,Epithelial,Airway epithelium,1,2154,0.8655
GSM9237973_unc30_29,GSM9237973,25,normal,0.3,Non-classical monocytes,Immune,Myeloid,19,33132,0.8655
GSM9237973_unc30_30,GSM9237973,25,normal,0.3,Peribronchial fibroblasts,Stroma,Fibroblast lineage,18,72425,0.8655
GSM9237973_unc30_31,GSM9237973,25,normal,0.3,Pericytes,Stroma,Fibroblast lineage,163,301697,0.8655
GSM9237973_unc30_32,GSM9237973,25,normal,0.3,Plasma cells,Immune,Lymphoid,537,2233401,0.8655
GSM9237973_unc30_33,GSM9237973,25,normal,0.3,Plasmacytoid DCs,Immune,Myeloid,34,64443,0.8655
GSM9237973_unc30_34,GSM9237973,25,normal,0.3,SM activated stress response,Stroma,Smooth muscle,5,10092,0.8655
GSM9237973_unc30_35,GSM9237973,25,normal,0.3,Smooth muscle,Stroma,Smooth muscle,44,92718,0.8655
GSM9237973_unc30_36,GSM9237973,25,normal,0.3,Smooth muscle FAM83D+,Stroma,Smooth muscle,3,4572,0.8655
GSM9237973_unc30_37,GSM9237973,25,normal,0.3,Suprabasal,Epithelial,Airway epithelium,20,107289,0.8655
