"config","comp","label","cell_floor","case","reference","set","assayed_fraction","tested_genes","eligible"
"unc30_pooled","fibroblasts","__broad__",50,"MIA","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,120,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"MIA","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,60,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"MIA","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,52,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"MIA","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,31,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"MIA","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,202,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"LUAD","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,190,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"LUAD","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,178,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"LUAD","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,77,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"LUAD","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"LUAD","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,38,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"LUAD","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,255,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"LUAD","AAH","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,192,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"LUAD","AAH","HALLMARK_INFLAMMATORY_RESPONSE",0.99,176,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"LUAD","AAH","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,78,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"LUAD","AAH","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"LUAD","AAH","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,39,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"LUAD","AAH","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,259,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"LUAD","AIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,186,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"LUAD","AIS","HALLMARK_INFLAMMATORY_RESPONSE",0.99,161,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"LUAD","AIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,72,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"LUAD","AIS","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"LUAD","AIS","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,37,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"LUAD","AIS","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,238,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"LUAD","MIA","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,181,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"LUAD","MIA","HALLMARK_INFLAMMATORY_RESPONSE",0.99,146,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"LUAD","MIA","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,70,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"LUAD","MIA","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"LUAD","MIA","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,34,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"LUAD","MIA","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,228,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"AAH","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,182,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"AAH","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,159,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"AAH","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,68,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"AAH","normal","HALLMARK_GLYCOLYSIS",0.955,140,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"AAH","normal","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,183,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"AAH","normal","HALLMARK_HYPOXIA",0.975,148,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"AAH","normal","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,181,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"AIS","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,185,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"AIS","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,165,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"AIS","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,73,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"AIS","normal","HALLMARK_GLYCOLYSIS",0.955,153,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"AIS","normal","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,186,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"AIS","normal","HALLMARK_HYPOXIA",0.975,158,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"AIS","normal","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,183,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,188,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,180,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,76,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","normal","HALLMARK_GLYCOLYSIS",0.955,159,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","normal","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,186,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","normal","HALLMARK_HYPOXIA",0.975,167,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","normal","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,184,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,187,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","HALLMARK_INFLAMMATORY_RESPONSE",0.99,171,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,73,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","HALLMARK_GLYCOLYSIS",0.955,156,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,186,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","HALLMARK_HYPOXIA",0.975,161,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AAH","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,184,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,185,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","HALLMARK_INFLAMMATORY_RESPONSE",0.99,173,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,74,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","HALLMARK_GLYCOLYSIS",0.955,155,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,186,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","HALLMARK_HYPOXIA",0.975,162,TRUE
"unc30_pooled","macrophages","Alveolar macrophages",50,"LUAD","AIS","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,183,TRUE
"unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,177,TRUE
"unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,152,TRUE
"unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,74,TRUE
"unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","normal","HALLMARK_GLYCOLYSIS",0.955,142,TRUE
"unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","normal","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,183,TRUE
"unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","normal","HALLMARK_HYPOXIA",0.975,147,TRUE
"unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","normal","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,176,TRUE
"unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","AIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,160,TRUE
"unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","AIS","HALLMARK_INFLAMMATORY_RESPONSE",0.99,123,TRUE
"unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","AIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,61,TRUE
"unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","AIS","HALLMARK_GLYCOLYSIS",0.955,110,TRUE
"unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","AIS","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,170,TRUE
"unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","AIS","HALLMARK_HYPOXIA",0.975,124,TRUE
"unc30_pooled","macrophages","Monocyte-derived Mph",50,"LUAD","AIS","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,153,TRUE
"unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,130,TRUE
"unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,109,TRUE
"unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,57,TRUE
"unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","normal","HALLMARK_GLYCOLYSIS",0.955,88,TRUE
"unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","normal","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,138,TRUE
"unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","normal","HALLMARK_HYPOXIA",0.975,103,TRUE
"unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","normal","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,144,TRUE
"unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AAH","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,120,TRUE
"unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AAH","HALLMARK_INFLAMMATORY_RESPONSE",0.99,94,TRUE
"unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AAH","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,54,TRUE
"unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AAH","HALLMARK_GLYCOLYSIS",0.955,68,TRUE
"unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AAH","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,103,TRUE
"unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AAH","HALLMARK_HYPOXIA",0.975,80,TRUE
"unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AAH","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,128,TRUE
"unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,129,TRUE
"unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AIS","HALLMARK_INFLAMMATORY_RESPONSE",0.99,103,TRUE
"unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,53,TRUE
"unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AIS","HALLMARK_GLYCOLYSIS",0.955,87,TRUE
"unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AIS","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,129,TRUE
"unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AIS","HALLMARK_HYPOXIA",0.975,97,TRUE
"unc30_pooled","macrophages","Interstitial Mph perivascular",50,"LUAD","AIS","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,137,TRUE
"unc30_pooled","macrophages","__broad__",50,"AAH","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,187,TRUE
"unc30_pooled","macrophages","__broad__",50,"AAH","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,170,TRUE
"unc30_pooled","macrophages","__broad__",50,"AAH","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,74,TRUE
"unc30_pooled","macrophages","__broad__",50,"AAH","normal","HALLMARK_GLYCOLYSIS",0.955,152,TRUE
"unc30_pooled","macrophages","__broad__",50,"AAH","normal","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,186,TRUE
"unc30_pooled","macrophages","__broad__",50,"AAH","normal","HALLMARK_HYPOXIA",0.975,158,TRUE
"unc30_pooled","macrophages","__broad__",50,"AAH","normal","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,183,TRUE
"unc30_pooled","macrophages","__broad__",50,"AIS","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,187,TRUE
"unc30_pooled","macrophages","__broad__",50,"AIS","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,172,TRUE
"unc30_pooled","macrophages","__broad__",50,"AIS","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,75,TRUE
"unc30_pooled","macrophages","__broad__",50,"AIS","normal","HALLMARK_GLYCOLYSIS",0.955,152,TRUE
"unc30_pooled","macrophages","__broad__",50,"AIS","normal","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,186,TRUE
"unc30_pooled","macrophages","__broad__",50,"AIS","normal","HALLMARK_HYPOXIA",0.975,160,TRUE
"unc30_pooled","macrophages","__broad__",50,"AIS","normal","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,183,TRUE
"unc30_pooled","macrophages","__broad__",50,"LUAD","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,189,TRUE
"unc30_pooled","macrophages","__broad__",50,"LUAD","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,180,TRUE
"unc30_pooled","macrophages","__broad__",50,"LUAD","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,77,TRUE
"unc30_pooled","macrophages","__broad__",50,"LUAD","normal","HALLMARK_GLYCOLYSIS",0.955,164,TRUE
"unc30_pooled","macrophages","__broad__",50,"LUAD","normal","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,186,TRUE
"unc30_pooled","macrophages","__broad__",50,"LUAD","normal","HALLMARK_HYPOXIA",0.975,168,TRUE
"unc30_pooled","macrophages","__broad__",50,"LUAD","normal","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,184,TRUE
"unc30_pooled","macrophages","__broad__",50,"LUAD","AAH","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,190,TRUE
"unc30_pooled","macrophages","__broad__",50,"LUAD","AAH","HALLMARK_INFLAMMATORY_RESPONSE",0.99,182,TRUE
"unc30_pooled","macrophages","__broad__",50,"LUAD","AAH","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,78,TRUE
"unc30_pooled","macrophages","__broad__",50,"LUAD","AAH","HALLMARK_GLYCOLYSIS",0.955,163,TRUE
"unc30_pooled","macrophages","__broad__",50,"LUAD","AAH","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,186,TRUE
"unc30_pooled","macrophages","__broad__",50,"LUAD","AAH","HALLMARK_HYPOXIA",0.975,166,TRUE
"unc30_pooled","macrophages","__broad__",50,"LUAD","AAH","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,184,TRUE
"unc30_pooled","macrophages","__broad__",50,"LUAD","AIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,186,TRUE
"unc30_pooled","macrophages","__broad__",50,"LUAD","AIS","HALLMARK_INFLAMMATORY_RESPONSE",0.99,169,TRUE
"unc30_pooled","macrophages","__broad__",50,"LUAD","AIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,75,TRUE
"unc30_pooled","macrophages","__broad__",50,"LUAD","AIS","HALLMARK_GLYCOLYSIS",0.955,150,TRUE
