gene,excluded,adi_detection_consistency,median_log2cpm_difference_vs_AT2,positive_fraction_vs_AT2,median_log2cpm_difference_vs_AT1,positive_fraction_vs_AT1,minimum_median_effect,minimum_positive_fraction,eligible,selected
Gm20616,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm20621,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm20628,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm20633,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm20635,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm20655,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm20712,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm20716,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm20767,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm20775,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm21103,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm21319,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm21411,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm2174,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm21743,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm21762,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm21786,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm21807,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm21814,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Gm21844,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm21917,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm21957,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm21971,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm21988,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Gm22009,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm22058,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm22060,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm22063,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm22092,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm22170,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm22179,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm22260,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm22272,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm22282,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm22307,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm22308,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm22314,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm22392,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm22426,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm22454,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm22516,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm22550,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm22613,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm22620,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm22628,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm22662,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm22710,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm22774,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm22886,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm23010,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm23030,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm23037,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm23044,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm23062,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm23098,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm23100,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm23119,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm23232,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm23251,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm23260,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm23311,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm23368,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm23402,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm23513,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm23518,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm23563,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm23613,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm23639,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm23723,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm23731,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm23751,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm23850,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm23864,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm23924,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm23954,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm23973,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm2399,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm24004,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm24146,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm24157,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm24168,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm24182,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm24207,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm24211,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm24259,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm24273,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm24289,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm24336,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm24358,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm24371,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm24407,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm24424,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm24447,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm24507,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm24613,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm24636,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm24722,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm24809,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm24819,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm24853,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm24860,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm24959,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm24968,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm24992,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm25026,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm25082,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm25177,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm25180,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm25313,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm25348,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm25360,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm25395,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm25409,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm25419,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm25500,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm25541,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm25605,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm25613,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm25618,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm25630,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm25777,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm25818,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm25935,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm25939,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm25987,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26112,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26165,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26175,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26177,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26244,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26339,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26414,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26427,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26435,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26445,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26448,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26501,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26511,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26513,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26514,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26515,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26562,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26568,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26571,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26577,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26589,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26592,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26597,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26598,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm266,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26613,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26614,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26623,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm26625,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26626,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26627,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26632,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26636,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm26637,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26638,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26642,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26643,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26645,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26660,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm26663,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26668,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26681,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26682,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm26692,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26693,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26697,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26728,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26732,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26739,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26745,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26749,False,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
Gm26750,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26756,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26761,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26764,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm26768,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Gm26771,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26773,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26783,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26787,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm26788,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26790,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm26791,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26792,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm26805,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm26812,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm26822,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26830,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26835,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26836,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26841,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26853,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26856,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26863,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26869,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm26876,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26888,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26901,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26918,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26936,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm26981,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm27011,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Gm27019,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm27021,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm27031,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm2822,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm2840,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm2888,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm2895,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm2897,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm3187,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm3235,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm3252,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm3345,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm3512,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm3591,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm364,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm3752,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm379,False,0.0,3.137036,0.6666666666666666,3.137036,0.5555555555555556,3.137036,0.5555555555555556,False,False
Gm4076,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm4117,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm4211,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm4219,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm4222,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm4349,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm4353,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm4524,False,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,0.0,0.2222222222222222,False,False
Gm4577,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm4651,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm4675,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm4724,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm4755,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm4793,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm4825,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm4889,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm4985,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm5065,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm5091,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm5108,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm5111,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm5127,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm5145,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm5277,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm5416,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm5420,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm5424,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm5426,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm5432,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm5449,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm5458,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm5459,False,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
Gm5506,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm5544,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm5577,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm5602,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm5619,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm5622,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm5698,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm5771,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm5784,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm5830,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm590,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm6034,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm609,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm614,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm6410,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm6430,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm6505,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Gm6578,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm6658,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm6686,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm6741,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm6899,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm6904,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm7030,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm7075,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm7092,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm7258,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm7353,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm7457,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm7489,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm7568,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm766,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm7932,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm7942,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm807,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm8098,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm8214,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm8225,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Gm8267,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm8378,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm8439,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm8773,False,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,False,False
Gm8775,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm8817,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm8890,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm9242,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm9573,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm960,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm9705,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm9752,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm9830,False,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
Gm9845,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm9867,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm9873,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm9903,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gm9912,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm9929,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm9951,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm9968,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm9970,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm9978,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gm9999,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gml,False,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,False,False
Gnat2,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gnat3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gnb3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gng3,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gng7,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Gngt1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gnrhr,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Golga7b,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Gpa33,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Gpc5,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
